unix_time,board_vram_bytes,gpu_busy_percent,power_microwatts,temperature_millidegrees,rss_bytes
1789919450.9435384,12776046592,100,327000000,65000,7787364352
1789919451.9440103,12776067072,100,326000000,65000,7787388928
1789919452.9445817,12776067072,99,322000000,65000,7787388928
1789919454.6178966,12776087552,74,260000000,64000,7787409408
1789919455.6183386,12776087552,99,327000000,64000,7787409408
1789919456.6187906,12776108032,100,327000000,65000,7787716608
1789919457.619347,12776108032,100,326000000,65000,7787716608
1789919458.6197588,12776108032,99,325000000,65000,7787716608
1789919459.6202762,12776108032,100,326000000,65000,7787716608
1789919460.6207793,12776108032,100,326000000,65000,7787716608
1789919461.6213858,12776153088,99,326000000,65000,7788208128
1789919462.6218557,12776153088,100,327000000,65000,7788208128
1789919463.6224592,12776153088,100,325000000,65000,7788208128
1789919464.6229186,12776153088,100,326000000,65000,7788208128
1789919465.623686,12776153088,100,326000000,65000,7788208128
1789919466.624301,12776153088,100,326000000,65000,7788208128
1789919467.624871,12776153088,99,325000000,65000,7788208128
