run,step,dataset,accuracy,soft_accuracy,nll,brier_sum,brier_per_candidate,schema_pass_rate,n,macro_f1,ece_15,score_mae,rps
seed-42,400,emotion,0.65234375,0.65234375,1.032470041880171,0.502650006243763,0.08377500104062717,1.0,256,0.5065930019906456,0.14346495005801702,,
seed-42,400,esci_es,0.32421875,0.32421875,1.3165483050779856,0.7433860181864963,0.18584650454662408,1.0,256,0.1558723610774084,0.18468302266421757,,
seed-42,400,esci_jp,0.31640625,0.31640625,1.3068494677539007,0.7409265897871649,0.18523164744679121,1.0,256,0.14268461007591443,0.19168465732985793,,
seed-42,400,esci_us,0.33984375,0.33984375,1.287194312887678,0.7279388318707178,0.18198470796767946,1.0,256,0.1380219372615515,0.17437596282011317,,
seed-42,400,mail_phishing,0.71875,0.71875,7.080455040162642,0.5535132113646574,0.2767566056823287,1.0,256,0.7012254425209103,0.2789990001062358,,
seed-42,400,mail_spam,0.96484375,0.96484375,0.6825020781757267,0.06577351858866771,0.03288675929433386,1.0,256,0.959229176620481,0.03376188857368119,,
seed-42,400,massive_en-US,0.62109375,0.62109375,1.7649070288636404,0.5329325206142261,0.008882208676903768,1.0,256,0.5277140624921843,0.17001283526399022,,
seed-42,400,massive_zh-CN,0.65234375,0.65234375,1.6594135928125184,0.5435056250152932,0.00905842708358822,1.0,256,0.5800740787129554,0.1714709702981016,,
seed-42,400,scienceqa,0.69921875,0.69921875,0.7041217954662602,0.3914396780755498,0.1332682338900535,1.0,256,,0.04353773076413251,,
seed-42,400,screenqa_choice,0.12109375,0.12109375,2.778573148783282,0.9141413812254648,0.05250336721673968,1.0,256,,0.08300342876668013,,
seed-42,400,screenqa_noul,0.55078125,0.55078125,0.6857278026487985,0.4924781413973516,0.2462390706986758,1.0,256,0.5377392560491152,0.03903672925783037,,
seed-42,400,sharc,0.546875,0.546875,1.0832126659007644,0.5903877188607487,0.14759692971518718,1.0,256,0.3270673014216773,0.06960186375606137,,
seed-42,400,sms_spam,0.9609375,0.9609375,0.9582026572387351,0.07580611232637882,0.03790305616318941,1.0,256,0.8964903768397218,0.037631700740448484,,
seed-42,400,typed_decisions,0.5859375,0.4995963555078508,1.166151746499454,0.1962466757342513,0.06652604061863623,1.0,256,,0.1389685024725863,0.48334072912366804,0.05300881698631199
seed-42,400,vqav2_yesno,0.79296875,0.7560980902777779,0.8174884604028559,0.24698415511637467,0.12349207755818734,1.0,256,0.7885517477831283,0.13633116427002495,,
seed-42,400,wikiqa,0.9375,0.9375,1.0947294043537488,0.12499988655855356,0.06249994327927678,1.0,256,0.4838709677419355,0.06249993348766281,,
seed-42,400,xnli_en,0.796875,0.796875,0.5534236307803793,0.31126224495593735,0.10375408165197912,1.0,256,0.7901054886855045,0.05457527606089192,,
seed-42,400,xnli_zh,0.75390625,0.75390625,0.6697245972041691,0.3659831996304904,0.12199439987683014,1.0,256,0.7516441215271624,0.06789115959496878,,
seed-42,800,ag_news,0.87109375,0.87109375,0.43802318570770915,0.20474395608481705,0.05118598902120426,1.0,256,0.8693179682466404,0.05365398935012273,,
seed-42,800,aokvqa,0.72265625,0.72265625,0.7357791794713752,0.3845823754794162,0.09614559386985405,1.0,256,,0.0661465151015501,,
seed-42,800,banking77,0.66015625,0.66015625,1.3293236858801551,0.4884469205774964,0.006343466501006447,1.0,256,0.6097404788194262,0.13101410177758338,,
seed-42,800,boolq,0.82421875,0.82421875,0.40607126230789437,0.25167065669426947,0.12583532834713473,1.0,256,0.7987948650772858,0.02947501785142794,,
seed-42,800,clevr_attribute,0.953125,0.953125,0.47086623043322945,0.09316227561324751,0.029797868957231112,1.0,256,,0.04818102934351404,,
seed-42,800,clevr_count,0.58203125,0.58203125,2.044410265918695,0.5879419028858737,0.05344926389871578,1.0,256,0.2978021325254685,0.15005211108222938,1.1469185955318215,0.06860844913513281
seed-42,800,clevr_exist,0.91796875,0.91796875,0.6943543996223613,0.1574545512016883,0.07872727560084415,1.0,256,0.9176054071451561,0.07877383255968573,,
seed-42,800,contract_nli,0.69921875,0.69921875,0.743399665976989,0.4138658622405078,0.1379552874135026,1.0,256,0.6341546461104127,0.06820158286043108,,
seed-42,800,emotion,0.68359375,0.68359375,0.8925741789342062,0.4479084740467928,0.07465141234113214,1.0,256,0.5926649930332851,0.08166840087730723,,
seed-42,800,esci_es,0.4609375,0.4609375,1.1582668879763465,0.6442925364546503,0.16107313411366259,1.0,256,0.30796125556821713,0.05286195375685231,,
seed-42,800,esci_jp,0.46875,0.46875,1.1302838291625155,0.6340245940622321,0.15850614851555803,1.0,256,0.29055364204617934,0.07545949585585209,,
seed-42,800,esci_us,0.375,0.375,1.189011961737224,0.6721528717738355,0.16803821794345888,1.0,256,0.24425893316521374,0.10608854350106045,,
seed-42,800,mail_phishing,0.97265625,0.97265625,0.36620026681480433,0.04449637525977235,0.022248187629886174,1.0,256,0.9726524943916248,0.024090870252587403,,
seed-42,800,mail_spam,0.98828125,0.98828125,0.17529839467211397,0.023431580510135372,0.011715790255067686,1.0,256,0.986751082512464,0.011513445029139535,,
seed-42,800,massive_en-US,0.76171875,0.76171875,1.0512903678180063,0.3922082760318131,0.006536804600530219,1.0,256,0.6861870962334873,0.1452877163507517,,
seed-42,800,massive_zh-CN,0.69140625,0.69140625,1.1369037054473097,0.4306405283878767,0.007177342139797944,1.0,256,0.6101450194836092,0.08238274824753435,,
seed-42,800,scienceqa,0.78515625,0.78515625,0.5773158979122024,0.32501944003174477,0.11190117661568326,1.0,256,,0.08456075536474361,,
seed-42,800,screenqa_choice,0.1953125,0.1953125,2.6229500832306343,0.9038329707975982,0.05326055452308317,1.0,256,,0.05989944779518477,,
seed-42,800,screenqa_noul,0.60546875,0.60546875,0.6584534024932174,0.4659992074038948,0.2329996037019474,1.0,256,0.5512279788249588,0.038216845773647756,,
seed-42,800,sharc,0.58984375,0.58984375,1.0180922330348332,0.5736567884303021,0.14341419710757553,1.0,256,0.45254685176297715,0.08115310802273563,,
seed-42,800,sms_spam,0.98046875,0.98046875,0.3333705657666419,0.0374973341399557,0.01874866706997785,1.0,256,0.9521083548471583,0.019118104651232808,,
seed-42,800,typed_decisions,0.57421875,0.49339843954430895,1.0531766746097477,0.16522666544983844,0.053050013580165936,1.0,256,,0.10041819204190246,0.42716645401700576,0.04875772040669624
seed-42,800,vqav2_yesno,0.7421875,0.7170789930555557,0.5368253826680773,0.22060163032482877,0.11030081516241438,1.0,256,0.7357357357357357,0.04162930389748598,,
seed-42,800,wikiqa,0.9375,0.9375,1.3042115489279837,0.124998981844464,0.062499490922232,1.0,256,0.4838709677419355,0.06249962684876431,,
seed-42,800,xnli_en,0.7109375,0.7109375,0.6844611204652494,0.3965951687124084,0.1321983895708028,1.0,256,0.6913853318848858,0.09360081048299405,,
seed-42,800,xnli_zh,0.640625,0.640625,0.9126304185272968,0.498870611293773,0.166290203764591,1.0,256,0.6301780643317677,0.1554029760911431,,
seed-42,1200,ag_news,0.8828125,0.8828125,0.808678023194862,0.20995304283396723,0.05248826070849181,1.0,256,0.8804054240775815,0.09618540450500587,,
seed-42,1200,aokvqa,0.73046875,0.73046875,0.7699671313488305,0.38312838771339386,0.09578209692834846,1.0,256,,0.06209187831038876,,
seed-42,1200,banking77,0.6796875,0.6796875,1.1779880648232017,0.4608375122423647,0.005984902756394347,1.0,256,0.6321890785513076,0.1048354519145337,,
seed-42,1200,boolq,0.84375,0.84375,0.49888291952685465,0.26301869297367025,0.13150934648683513,1.0,256,0.8318886262148674,0.09898866236084189,,
seed-42,1200,clevr_attribute,0.9609375,0.9609375,0.5128523717299416,0.06667651857374993,0.021250386319122325,1.0,256,,0.035829765506206035,,
seed-42,1200,clevr_count,0.703125,0.703125,1.7221920556369588,0.46663978523962335,0.042421798658147575,1.0,256,0.3873137785580182,0.19175651566021276,0.4057384604853067,0.03288577902143136
seed-42,1200,clevr_exist,0.95703125,0.95703125,0.6879380815536862,0.08225718844675046,0.04112859422337523,1.0,256,0.9569201584897578,0.04336447849121844,,
seed-42,1200,contract_nli,0.6640625,0.6640625,0.7298029296607742,0.4180113265145564,0.13933710883818545,1.0,256,0.5823137293725529,0.15347065339630908,,
seed-42,1200,emotion,0.7265625,0.7265625,0.7966387408393141,0.39635156600599,0.06605859433433167,1.0,256,0.6436411810722117,0.13998763473396517,,
seed-42,1200,esci_es,0.54296875,0.54296875,1.0854269832218337,0.5927382473576686,0.14818456183941714,1.0,256,0.3735584132642956,0.050295242571496104,,
seed-42,1200,esci_jp,0.50390625,0.50390625,1.0816253343694604,0.6002109843859424,0.1500527460964856,1.0,256,0.34314947564594045,0.10826895945366162,,
seed-42,1200,esci_us,0.48046875,0.48046875,1.16064621261416,0.6510806954670533,0.16277017386676332,1.0,256,0.3132815611310235,0.12566943556388094,,
seed-42,1200,mail_phishing,0.9453125,0.9453125,0.5306787036046076,0.1033280088162913,0.05166400440814565,1.0,256,0.9452991452991453,0.05383150625639699,,
seed-42,1200,mail_spam,0.95703125,0.95703125,0.44307984507472664,0.08857052998656637,0.04428526499328318,1.0,256,0.9498280684875372,0.04638142442492647,,
seed-42,1200,massive_en-US,0.75390625,0.75390625,0.987640644144098,0.3655376168061424,0.006092293613435707,1.0,256,0.6437806256410908,0.10015187706242498,,
seed-42,1200,massive_zh-CN,0.73828125,0.73828125,1.0738986251904172,0.41133211960561916,0.00685553532676032,1.0,256,0.6908724699092774,0.12338878256430366,,
seed-42,1200,scienceqa,0.79296875,0.79296875,0.5982606988724073,0.28666026996501953,0.09880958796622426,1.0,256,,0.09239423603691196,,
seed-42,1200,screenqa_choice,0.19140625,0.19140625,2.605339737028138,0.9003243713373323,0.052062017557890014,1.0,256,,0.09005425904720825,,
seed-42,1200,screenqa_noul,0.6484375,0.6484375,0.7155911675592057,0.4933038348793438,0.2466519174396719,1.0,256,0.6479002384008803,0.14736721193396798,,
seed-42,1200,sharc,0.640625,0.640625,0.8395538538321294,0.46743702575724133,0.11685925643931033,1.0,256,0.6656269902033141,0.09799512970382147,,
seed-42,1200,sms_spam,0.984375,0.984375,0.2466519215101623,0.031249192907346006,0.015624596453673003,1.0,256,0.9622418879056047,0.015624771742274612,,
seed-42,1200,typed_decisions,0.625,0.5213867394336402,1.0427837296458398,0.15763413015981376,0.05175595941473956,1.0,256,,0.09752242921313614,0.39079985597126143,0.041761039391282555
seed-42,1200,vqav2_yesno,0.828125,0.7912977430555557,0.5181332349421881,0.17239347440088848,0.08619673720044424,1.0,256,0.8270695160894129,0.059988795930772124,,
seed-42,1200,wikiqa,0.94921875,0.94921875,0.7562447249072461,0.099654120525147,0.0498270602625735,1.0,256,0.7458571974035891,0.05017162693727245,,
seed-42,1200,xnli_en,0.828125,0.828125,0.46499760352801295,0.2496062772998427,0.0832020924332809,1.0,256,0.8257239921300229,0.04447579450444311,,
seed-42,1200,xnli_zh,0.80859375,0.80859375,0.5887566668599935,0.3078334834854984,0.10261116116183279,1.0,256,0.8076813215618556,0.08837364143087262,,
seed-42,1600,ag_news,0.8828125,0.8828125,1.4026705801230093,0.2203870719698777,0.055096767992469424,1.0,256,0.8813070369134443,0.11065843980262882,,
seed-42,1600,aokvqa,0.73046875,0.73046875,0.7284884598329211,0.3700091010337703,0.09250227525844258,1.0,256,,0.051050116354294545,,
seed-42,1600,banking77,0.703125,0.703125,1.0484154795990888,0.4115940212422855,0.005345376899250461,1.0,256,0.6630041441186951,0.07435503546337648,,
seed-42,1600,boolq,0.859375,0.859375,0.47451589970848007,0.2421420235271664,0.1210710117635832,1.0,256,0.8480110825252325,0.089026071583542,,
seed-42,1600,clevr_attribute,0.984375,0.984375,0.16461939899188782,0.02629160110524205,0.008919585573842422,1.0,256,,0.01346854519170192,,
seed-42,1600,clevr_count,0.7578125,0.7578125,0.8796158577896156,0.36400247239339545,0.03309113385394504,1.0,256,0.4892780256910635,0.10767539383654585,0.3158379795194133,0.02303538571112302
seed-42,1600,clevr_exist,0.953125,0.953125,0.8675034013156536,0.09361448500773178,0.04680724250386589,1.0,256,0.9529843893480258,0.04665903818396333,,
seed-42,1600,contract_nli,0.7578125,0.7578125,0.5970861983336453,0.33719894768920444,0.1123996492297348,1.0,256,0.5850319047249993,0.08193137121008734,,
seed-42,1600,emotion,0.765625,0.765625,0.6818140124362028,0.33943574529264653,0.056572624215441084,1.0,256,0.671980259553454,0.07998988625463847,,
seed-42,1600,esci_es,0.51953125,0.51953125,1.082039309555566,0.5887137804142175,0.14717844510355438,1.0,256,0.3831902358849625,0.06786027498137456,,
seed-42,1600,esci_jp,0.546875,0.546875,1.057774224150414,0.581552062208124,0.145388015552031,1.0,256,0.40956469968450704,0.0642667774994755,,
seed-42,1600,esci_us,0.4453125,0.4453125,1.1427181081472686,0.646842172900435,0.16171054322510875,1.0,256,0.3203280203280203,0.11307817955348128,,
seed-42,1600,mail_phishing,0.984375,0.984375,0.33397775117668815,0.03126653329538551,0.015633266647692753,1.0,256,0.9843664122137404,0.01544524872255737,,
seed-42,1600,mail_spam,0.984375,0.984375,0.34321423854040006,0.031249998367372547,0.015624999183686273,1.0,256,0.982281284606866,0.015624993599470893,,
seed-42,1600,massive_en-US,0.81640625,0.81640625,0.8435179818955669,0.29579797005476405,0.004929966167579401,1.0,256,0.7514993035595142,0.07614326405461311,,
seed-42,1600,massive_zh-CN,0.78125,0.78125,0.9113387023283076,0.3508771935305874,0.00584795322550979,1.0,256,0.7068645972240744,0.10576867479594151,,
seed-42,1600,scienceqa,0.8125,0.8125,0.606343987664425,0.28603615321494125,0.10227972918560516,1.0,256,,0.07897484254753112,,
seed-42,1600,screenqa_choice,0.22265625,0.22265625,2.560276151277137,0.8879222774078869,0.05119161021787263,1.0,256,,0.05768974510034789,,
seed-42,1600,screenqa_noul,0.66015625,0.66015625,0.6406354488658101,0.4474017192322582,0.2237008596161291,1.0,256,0.6589854695227451,0.08059757647707401,,
seed-42,1600,sharc,0.703125,0.703125,0.775795866685293,0.4167994054280574,0.10419985135701434,1.0,256,0.7199086200676468,0.07791618069295612,,
seed-42,1600,sms_spam,0.984375,0.984375,0.3735367001751127,0.03124997008774536,0.01562498504387268,1.0,256,0.9622418879056047,0.015624990690766283,,
seed-42,1600,typed_decisions,0.64453125,0.533574214980519,0.9905686147043649,0.12479264433752242,0.04014967217433165,1.0,256,,0.08097996872497606,0.35944637686138614,0.035745790156216255
seed-42,1600,vqav2_yesno,0.8125,0.7780164930555556,0.4813151070693613,0.16663011828312682,0.08331505914156341,1.0,256,0.810229799851742,0.059363064600811616,,
seed-42,1600,wikiqa,0.95703125,0.95703125,0.7690873447307713,0.08301594934394481,0.041507974671972404,1.0,256,0.7687063655030801,0.041919593433384694,,
seed-42,1600,xnli_en,0.828125,0.828125,0.4682590231740266,0.24948320537890434,0.0831610684596348,1.0,256,0.8275241236825513,0.05249734004142816,,
seed-42,1600,xnli_zh,0.8125,0.8125,0.6323941199644277,0.3158995896700917,0.1052998632233639,1.0,256,0.8131489793461625,0.09877097409865604,,
seed-42,2000,ag_news,0.88671875,0.88671875,1.3857267096275379,0.20992135479381935,0.05248033869845484,1.0,256,0.8850389136453931,0.10902669496175865,,
seed-42,2000,aokvqa,0.75,0.75,0.7534619968264511,0.37378993776541825,0.09344748444135456,1.0,256,,0.07681907660161642,,
seed-42,2000,banking77,0.71875,0.71875,1.075808652895455,0.40611529704302995,0.005274224636922467,1.0,256,0.6707952135583714,0.09348281114138574,,
seed-42,2000,boolq,0.84765625,0.84765625,0.4744384048540933,0.24198286549104703,0.12099143274552351,1.0,256,0.8277640726620319,0.07504708660335119,,
seed-42,2000,clevr_attribute,0.984375,0.984375,0.23315208434635826,0.026247758638171637,0.007851377638329323,1.0,256,,0.013634429864413468,,
seed-42,2000,clevr_count,0.8125,0.8125,0.5827781048526548,0.27755543056597937,0.025232311869634483,1.0,256,0.5887522982889333,0.06979206927031127,0.23862480781586506,0.016158899809454782
seed-42,2000,clevr_exist,0.9609375,0.9609375,0.5935960737885804,0.07414244806024876,0.03707122403012438,1.0,256,0.960851480303401,0.03789090675976506,,
seed-42,2000,contract_nli,0.7578125,0.7578125,0.7072188351169837,0.36445820300420717,0.12148606766806905,1.0,256,0.6618610185906976,0.1364835572483167,,
seed-42,2000,emotion,0.78125,0.78125,0.6644458606897256,0.322053929317146,0.053675654886191,1.0,256,0.6984560266262775,0.074904291161897,,
seed-42,2000,esci_es,0.55078125,0.55078125,1.0883400000289796,0.5847883002787146,0.14619707506967866,1.0,256,0.40256225670559376,0.08477943790732845,,
seed-42,2000,esci_jp,0.5234375,0.5234375,1.0709102405596873,0.5885193473788968,0.1471298368447242,1.0,256,0.35731859103337976,0.12616166549895513,,
seed-42,2000,esci_us,0.47265625,0.47265625,1.178422670003368,0.662508272810878,0.1656270682027195,1.0,256,0.3427727962552755,0.16080119290481185,,
seed-42,2000,mail_phishing,0.98828125,0.98828125,0.16274454865836183,0.023365693639424038,0.011682846819712019,1.0,256,0.9882724815612258,0.01170037418904002,,
seed-42,2000,mail_spam,0.98828125,0.98828125,0.24335373083362627,0.02450682882108049,0.012253414410540245,1.0,256,0.986751082512464,0.013163902528197179,,
seed-42,2000,massive_en-US,0.8046875,0.8046875,0.8216752932639655,0.2941996530346963,0.004903327550578271,1.0,256,0.7397861436173303,0.08874716801428588,,
seed-42,2000,massive_zh-CN,0.73828125,0.73828125,1.0029184600627956,0.3691941419575345,0.006153235699292242,1.0,256,0.7028210197091033,0.13348768594799698,,
seed-42,2000,scienceqa,0.8203125,0.8203125,0.5159158664182156,0.24820434033486524,0.08875568036329587,1.0,256,,0.07448917178342196,,
seed-42,2000,screenqa_choice,0.27734375,0.27734375,2.5198305841234903,0.8736837138766851,0.05023591134694105,1.0,256,,0.08078626309560916,,
seed-42,2000,screenqa_noul,0.6796875,0.6796875,0.6343473009734906,0.4354386446422347,0.21771932232111735,1.0,256,0.6787266605448423,0.0875887805089321,,
seed-42,2000,sharc,0.7109375,0.7109375,0.7312125332408592,0.404357545895058,0.1010893864737645,1.0,256,0.730851647016387,0.07302605382285124,,
seed-42,2000,sms_spam,0.9921875,0.9921875,0.20027166410814357,0.015625000014671143,0.007812500007335571,1.0,256,0.9816487455197133,0.007812325358200645,,
seed-42,2000,typed_decisions,0.62890625,0.5291080501888423,0.9990368196143046,0.12631981343762638,0.039384214029402995,1.0,256,,0.06581816166585351,0.3418623976807456,0.03682960883491688
seed-42,2000,vqav2_yesno,0.8359375,0.790256076388889,0.4682523418982161,0.16077749429413057,0.08038874714706529,1.0,256,0.8357771260997068,0.05207432554939721,,
seed-42,2000,wikiqa,0.953125,0.953125,0.5435429419564606,0.09315288977019295,0.04657644488509648,1.0,256,0.8,0.046909732376356664,,
seed-42,2000,xnli_en,0.8359375,0.8359375,0.46031550961830736,0.24339795326529357,0.08113265108843119,1.0,256,0.835643602791086,0.04505711444888294,,
seed-42,2000,xnli_zh,0.8046875,0.8046875,0.5737767440764491,0.30371726052990733,0.10123908684330246,1.0,256,0.805814297143777,0.06935642188385512,,
seed-42,2400,ag_news,0.89453125,0.89453125,1.497990656542326,0.19797498571601624,0.04949374642900406,1.0,256,0.8931050661866252,0.09931288035025078,,
seed-42,2400,aokvqa,0.71875,0.71875,0.7135941154207602,0.36464202223153797,0.09116050555788449,1.0,256,,0.050795629150497915,,
seed-42,2400,banking77,0.71484375,0.71484375,1.006604241557925,0.3945692053036721,0.005124275393554184,1.0,256,0.6708550221708115,0.07631026006592176,,
seed-42,2400,boolq,0.84375,0.84375,0.43548201952684107,0.2322178287429155,0.11610891437145775,1.0,256,0.8248974008207934,0.054873188631029,,
seed-42,2400,clevr_attribute,0.9921875,0.9921875,0.156182064909434,0.015629806475431114,0.00651122192556563,1.0,256,,0.007665969951882623,,
seed-42,2400,clevr_count,0.796875,0.796875,0.5264521283065049,0.2749667814207365,0.02499698012915786,1.0,256,0.5843852263362376,0.06497514560559901,0.2509381686697286,0.016503894799801234
seed-42,2400,clevr_exist,0.9609375,0.9609375,0.5345285949112591,0.074451125612435,0.0372255628062175,1.0,256,0.9608993157380255,0.03800820911314208,,
seed-42,2400,contract_nli,0.79296875,0.79296875,0.6505432609997319,0.3145073892803063,0.10483579642676878,1.0,256,0.6512633761192713,0.11877913597518856,,
seed-42,2400,emotion,0.79296875,0.79296875,0.612380938916231,0.3094700402134446,0.051578340035574106,1.0,256,0.7125465714473282,0.06571413569460527,,
seed-42,2400,esci_es,0.53515625,0.53515625,1.0752782874092786,0.5889077871961548,0.1472269467990387,1.0,256,0.3865471485036702,0.05320596335490191,,
seed-42,2400,esci_jp,0.51953125,0.51953125,1.035764595828275,0.5810699148664835,0.14526747871662088,1.0,256,0.33821906354515047,0.07995428674752506,,
seed-42,2400,esci_us,0.49609375,0.49609375,1.0998002347594822,0.6199426235320576,0.1549856558830144,1.0,256,0.3871276081189105,0.05788408268477971,,
seed-42,2400,mail_phishing,0.98828125,0.98828125,0.18004198157867973,0.023462739300157534,0.011731369650078767,1.0,256,0.9882724815612258,0.011478045856057939,,
seed-42,2400,mail_spam,0.984375,0.984375,0.23651782207772107,0.0310521772446552,0.0155260886223276,1.0,256,0.982281284606866,0.015575024502106016,,
seed-42,2400,massive_en-US,0.80859375,0.80859375,0.7780093989738583,0.2844298377345533,0.004740497295575888,1.0,256,0.7574016841898602,0.087752715364397,,
seed-42,2400,massive_zh-CN,0.75390625,0.75390625,0.9261115303144445,0.3531183751719656,0.005885306252866094,1.0,256,0.7050333011898796,0.10445233503770344,,
seed-42,2400,scienceqa,0.8203125,0.8203125,0.419223788315673,0.23312514484281896,0.08408521216537437,1.0,256,,0.052566362486544164,,
seed-42,2400,screenqa_choice,0.25390625,0.25390625,2.488255515780037,0.8734942022241068,0.05015993076112153,1.0,256,,0.05320247243234013,,
seed-42,2400,screenqa_noul,0.66796875,0.66796875,0.6276313016149744,0.4323724649060716,0.2161862324530358,1.0,256,0.6675578641814988,0.07882651683399794,,
seed-42,2400,sharc,0.70703125,0.70703125,0.7420150915395729,0.4103766857069733,0.10259417142674332,1.0,256,0.7316506796919229,0.05979611617904598,,
seed-42,2400,sms_spam,0.98828125,0.98828125,0.23437418398271992,0.023437494937082436,0.011718747468541218,1.0,256,0.9720838937152412,0.011718712925960051,,
seed-42,2400,typed_decisions,0.6953125,0.5517252437956186,0.9719915064205635,0.11365644405615338,0.03579718660989451,1.0,256,,0.12638287669099388,0.3389063683806709,0.03433737109322653
