run,dataset,calibration,selected_step,lower,upper,n,confidence,accuracy
seed-42,esci_es,uncalibrated,3600,0.8,0.8666666666666667,76,0.832088456876888,0.8289473684210527
seed-42,esci_es,uncalibrated,3600,0.8666666666666667,0.9333333333333333,39,0.898342345773942,0.9487179487179487
seed-42,esci_es,uncalibrated,3600,0.9333333333333333,1.0,5,0.9558780325731785,1.0
seed-42,esci_jp,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,esci_jp,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_jp,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,esci_jp,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,esci_jp,uncalibrated,3600,0.26666666666666666,0.3333333333333333,13,0.3243566099964182,0.38461538461538464
seed-42,esci_jp,uncalibrated,3600,0.3333333333333333,0.4,246,0.3709477422905394,0.43089430894308944
seed-42,esci_jp,uncalibrated,3600,0.4,0.4666666666666667,308,0.43452571719763045,0.4902597402597403
seed-42,esci_jp,uncalibrated,3600,0.4666666666666667,0.5333333333333333,230,0.4976222166943664,0.5652173913043478
seed-42,esci_jp,uncalibrated,3600,0.5333333333333333,0.6,190,0.5650719379381278,0.6578947368421053
seed-42,esci_jp,uncalibrated,3600,0.6,0.6666666666666666,193,0.6324763213492962,0.7357512953367875
seed-42,esci_jp,uncalibrated,3600,0.6666666666666666,0.7333333333333333,134,0.696956549282389,0.7014925373134329
seed-42,esci_jp,uncalibrated,3600,0.7333333333333333,0.8,130,0.7628763733581918,0.7
seed-42,esci_jp,uncalibrated,3600,0.8,0.8666666666666667,117,0.8337568879779147,0.7521367521367521
seed-42,esci_jp,uncalibrated,3600,0.8666666666666667,0.9333333333333333,68,0.8908788325196448,0.7941176470588235
seed-42,esci_jp,uncalibrated,3600,0.9333333333333333,1.0,4,0.9383162198419756,1.0
seed-42,esci_us,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,esci_us,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_us,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,esci_us,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,esci_us,uncalibrated,3600,0.26666666666666666,0.3333333333333333,17,0.3140666147630835,0.11764705882352941
seed-42,esci_us,uncalibrated,3600,0.3333333333333333,0.4,108,0.3726744169462762,0.3611111111111111
seed-42,esci_us,uncalibrated,3600,0.4,0.4666666666666667,193,0.43380262126392544,0.41450777202072536
seed-42,esci_us,uncalibrated,3600,0.4666666666666667,0.5333333333333333,217,0.4962977259755917,0.5023041474654378
seed-42,esci_us,uncalibrated,3600,0.5333333333333333,0.6,165,0.5651855228353294,0.4121212121212121
seed-42,esci_us,uncalibrated,3600,0.6,0.6666666666666666,122,0.6330752331296637,0.5491803278688525
seed-42,esci_us,uncalibrated,3600,0.6666666666666666,0.7333333333333333,116,0.7007808393900192,0.5948275862068966
seed-42,esci_us,uncalibrated,3600,0.7333333333333333,0.8,116,0.7638939027580847,0.75
seed-42,esci_us,uncalibrated,3600,0.8,0.8666666666666667,72,0.830269512982396,0.6805555555555556
seed-42,esci_us,uncalibrated,3600,0.8666666666666667,0.9333333333333333,18,0.8931586384319237,0.7222222222222222
seed-42,esci_us,uncalibrated,3600,0.9333333333333333,1.0,1,0.9423481654472098,1.0
seed-42,mail_phishing,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,mail_phishing,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,mail_phishing,uncalibrated,3600,0.13333333333333333,0.2,0,,
