engine,case,questions,repeat,end_to_end_ms,input_shape,allocated_gib,reserved_gib,peak_allocated_gib,peak_reserved_gib,device_free_gib,device_total_gib,telemetry_board_vram_bytes_max,telemetry_board_vram_bytes_mean,telemetry_gpu_busy_percent_max,telemetry_gpu_busy_percent_mean,telemetry_power_microwatts_max,telemetry_power_microwatts_mean,telemetry_rss_bytes_max,telemetry_rss_bytes_mean,telemetry_temperature_millidegrees_max,telemetry_temperature_millidegrees_mean
dohnuts,vision_protocol_image_1q,1,19,24.55768099753186,"[1, 296]",1.7253875732421875,1.841796875,1.7716760635375977,1.841796875,21.598876953125,23.984375,3572563968,3572563968,99,88.41666666666667,249000000,220291666.66666666,4228464640,4228449621.3333335,56000,55875
dohnuts,vision_protocol_image_3q,3,0,35.59627599315718,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,1,35.38373400806449,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,2,35.79756699036807,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,3,36.76959499716759,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,4,37.21442600362934,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,5,37.12463699048385,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,6,36.42292899894528,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,7,35.29770200839266,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,8,38.49203200661577,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,9,35.52544201374985,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,10,35.89234600076452,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,11,35.00371499103494,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,12,35.48337300890125,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,13,35.7484339911025,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,14,35.30645801220089,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,15,36.79695600294508,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
dohnuts,vision_protocol_image_3q,3,16,36.362343991640955,"[3, 296]",1.7253875732421875,1.896484375,1.8486261367797852,1.896484375,21.536376953125,23.984375,3633352704,3633352704,97,85.8,271000000,229542857.14285713,4238188544,4238188544,57000,56600
