run,dataset,calibration,selected_step,lower,upper,n,confidence,accuracy
seed-42,screenqa_noul,uncalibrated,2800,0.7333333333333333,0.8,429,0.7670369423696561,0.7435897435897436
seed-42,screenqa_noul,uncalibrated,2800,0.8,0.8666666666666667,409,0.8301546112642458,0.7750611246943765
seed-42,screenqa_noul,uncalibrated,2800,0.8666666666666667,0.9333333333333333,307,0.8972304606941154,0.8403908794788274
seed-42,screenqa_noul,uncalibrated,2800,0.9333333333333333,1.0,38,0.9422764915290719,0.9210526315789473
seed-42,sharc,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,sharc,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,sharc,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,sharc,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,sharc,uncalibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,sharc,uncalibrated,2800,0.3333333333333333,0.4,66,0.3812972277148853,0.42424242424242425
seed-42,sharc,uncalibrated,2800,0.4,0.4666666666666667,256,0.43800743849561,0.41015625
seed-42,sharc,uncalibrated,2800,0.4666666666666667,0.5333333333333333,539,0.5012027549370663,0.4897959183673469
seed-42,sharc,uncalibrated,2800,0.5333333333333333,0.6,615,0.5660972443114678,0.5235772357723577
seed-42,sharc,uncalibrated,2800,0.6,0.6666666666666666,635,0.6337732092464998,0.5401574803149606
seed-42,sharc,uncalibrated,2800,0.6666666666666666,0.7333333333333333,704,0.6999264132454909,0.6235795454545454
seed-42,sharc,uncalibrated,2800,0.7333333333333333,0.8,683,0.7679271546803718,0.6398243045387995
seed-42,sharc,uncalibrated,2800,0.8,0.8666666666666667,779,0.8327415201633181,0.7227214377406932
seed-42,sharc,uncalibrated,2800,0.8666666666666667,0.9333333333333333,1152,0.9024742568009838,0.7881944444444444
seed-42,sharc,uncalibrated,2800,0.9333333333333333,1.0,2847,0.973259153211494,0.9301018616087109
seed-42,sms_spam,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,sms_spam,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,sms_spam,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,sms_spam,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,sms_spam,uncalibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,sms_spam,uncalibrated,2800,0.3333333333333333,0.4,0,,
seed-42,sms_spam,uncalibrated,2800,0.4,0.4666666666666667,0,,
seed-42,sms_spam,uncalibrated,2800,0.4666666666666667,0.5333333333333333,0,,
seed-42,sms_spam,uncalibrated,2800,0.5333333333333333,0.6,0,,
seed-42,sms_spam,uncalibrated,2800,0.6,0.6666666666666666,0,,
seed-42,sms_spam,uncalibrated,2800,0.6666666666666666,0.7333333333333333,0,,
seed-42,sms_spam,uncalibrated,2800,0.7333333333333333,0.8,0,,
seed-42,sms_spam,uncalibrated,2800,0.8,0.8666666666666667,0,,
seed-42,sms_spam,uncalibrated,2800,0.8666666666666667,0.9333333333333333,0,,
seed-42,sms_spam,uncalibrated,2800,0.9333333333333333,1.0,794,0.9999300194008817,0.9937027707808564
seed-42,typed_decisions,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,typed_decisions,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,typed_decisions,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,typed_decisions,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,typed_decisions,uncalibrated,2800,0.26666666666666666,0.3333333333333333,27,0.31870741896837096,0.37037037037037035
seed-42,typed_decisions,uncalibrated,2800,0.3333333333333333,0.4,128,0.37078053176135134,0.46875
seed-42,typed_decisions,uncalibrated,2800,0.4,0.4666666666666667,281,0.43754565224953523,0.5729537366548043
seed-42,typed_decisions,uncalibrated,2800,0.4666666666666667,0.5333333333333333,331,0.5008263771540181,0.6072507552870091
seed-42,typed_decisions,uncalibrated,2800,0.5333333333333333,0.6,292,0.5654730369225539,0.636986301369863
seed-42,typed_decisions,uncalibrated,2800,0.6,0.6666666666666666,249,0.6297731405207295,0.7710843373493976
seed-42,typed_decisions,uncalibrated,2800,0.6666666666666666,0.7333333333333333,155,0.6983551334321131,0.8451612903225807
seed-42,typed_decisions,uncalibrated,2800,0.7333333333333333,0.8,110,0.7674856288676452,0.8909090909090909
seed-42,typed_decisions,uncalibrated,2800,0.8,0.8666666666666667,132,0.8347486396270849,0.9772727272727273
seed-42,typed_decisions,uncalibrated,2800,0.8666666666666667,0.9333333333333333,141,0.8990031637387697,0.9858156028368794
seed-42,typed_decisions,uncalibrated,2800,0.9333333333333333,1.0,154,0.9738088271448144,1.0
seed-42,vqav2_yesno,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.3333333333333333,0.4,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.4,0.4666666666666667,0,,
seed-42,vqav2_yesno,uncalibrated,2800,0.4666666666666667,0.5333333333333333,289,0.5178612165577465,0.5570934256055363
seed-42,vqav2_yesno,uncalibrated,2800,0.5333333333333333,0.6,540,0.5658791791767592,0.5740740740740741
seed-42,vqav2_yesno,uncalibrated,2800,0.6,0.6666666666666666,596,0.6340544736158297,0.6359060402684564
seed-42,vqav2_yesno,uncalibrated,2800,0.6666666666666666,0.7333333333333333,646,0.7008426051262885,0.7476780185758514
seed-42,vqav2_yesno,uncalibrated,2800,0.7333333333333333,0.8,720,0.7673705460744787,0.7944444444444444
seed-42,vqav2_yesno,uncalibrated,2800,0.8,0.8666666666666667,980,0.8338582131877081,0.85
seed-42,vqav2_yesno,uncalibrated,2800,0.8666666666666667,0.9333333333333333,1492,0.9032231840632593,0.9544235924932976
seed-42,vqav2_yesno,uncalibrated,2800,0.9333333333333333,1.0,2839,0.9699351478614515,0.9848538217682282
seed-42,wikiqa,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,wikiqa,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,wikiqa,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,wikiqa,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,wikiqa,uncalibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,wikiqa,uncalibrated,2800,0.3333333333333333,0.4,0,,
seed-42,wikiqa,uncalibrated,2800,0.4,0.4666666666666667,0,,
seed-42,wikiqa,uncalibrated,2800,0.4666666666666667,0.5333333333333333,2,0.5162961276857925,0.5
seed-42,wikiqa,uncalibrated,2800,0.5333333333333333,0.6,3,0.5777770589498467,0.0
seed-42,wikiqa,uncalibrated,2800,0.6,0.6666666666666666,1,0.6005065271321486,1.0
seed-42,wikiqa,uncalibrated,2800,0.6666666666666666,0.7333333333333333,1,0.7020980925580624,1.0
seed-42,wikiqa,uncalibrated,2800,0.7333333333333333,0.8,5,0.7702562916636979,0.2
seed-42,wikiqa,uncalibrated,2800,0.8,0.8666666666666667,7,0.8394127363423134,0.5714285714285714
seed-42,wikiqa,uncalibrated,2800,0.8666666666666667,0.9333333333333333,8,0.8955840687185869,0.5
seed-42,wikiqa,uncalibrated,2800,0.9333333333333333,1.0,6133,0.9998591443497432,0.9639654329039622
seed-42,xnli_en,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,xnli_en,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,xnli_en,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,xnli_en,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,xnli_en,uncalibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,xnli_en,uncalibrated,2800,0.3333333333333333,0.4,11,0.3774402561225736,0.45454545454545453
seed-42,xnli_en,uncalibrated,2800,0.4,0.4666666666666667,38,0.44299838706122263,0.39473684210526316
seed-42,xnli_en,uncalibrated,2800,0.4666666666666667,0.5333333333333333,124,0.5057959839067717,0.5
seed-42,xnli_en,uncalibrated,2800,0.5333333333333333,0.6,164,0.5646729970362042,0.5609756097560976
seed-42,xnli_en,uncalibrated,2800,0.6,0.6666666666666666,158,0.6358123776842236,0.5506329113924051
seed-42,xnli_en,uncalibrated,2800,0.6666666666666666,0.7333333333333333,184,0.7009417233564589,0.6847826086956522
seed-42,xnli_en,uncalibrated,2800,0.7333333333333333,0.8,221,0.7678930993684208,0.6787330316742082
seed-42,xnli_en,uncalibrated,2800,0.8,0.8666666666666667,353,0.8371442461924204,0.7875354107648725
seed-42,xnli_en,uncalibrated,2800,0.8666666666666667,0.9333333333333333,550,0.9037209855570425,0.8490909090909091
seed-42,xnli_en,uncalibrated,2800,0.9333333333333333,1.0,3206,0.9832072417136543,0.9625701809107923
seed-42,xnli_zh,uncalibrated,2800,0.0,0.06666666666666667,0,,
seed-42,xnli_zh,uncalibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,xnli_zh,uncalibrated,2800,0.13333333333333333,0.2,0,,
seed-42,xnli_zh,uncalibrated,2800,0.2,0.26666666666666666,0,,
seed-42,xnli_zh,uncalibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,xnli_zh,uncalibrated,2800,0.3333333333333333,0.4,14,0.37764230306828644,0.5714285714285714
seed-42,xnli_zh,uncalibrated,2800,0.4,0.4666666666666667,55,0.4451264385462832,0.3090909090909091
seed-42,xnli_zh,uncalibrated,2800,0.4666666666666667,0.5333333333333333,182,0.5037715228961089,0.45604395604395603
seed-42,xnli_zh,uncalibrated,2800,0.5333333333333333,0.6,244,0.5642536818948221,0.48360655737704916
seed-42,xnli_zh,uncalibrated,2800,0.6,0.6666666666666666,249,0.6358412102941984,0.5220883534136547
seed-42,xnli_zh,uncalibrated,2800,0.6666666666666666,0.7333333333333333,270,0.7017532050792243,0.6111111111111112
seed-42,xnli_zh,uncalibrated,2800,0.7333333333333333,0.8,316,0.77001232018515,0.6455696202531646
seed-42,xnli_zh,uncalibrated,2800,0.8,0.8666666666666667,472,0.8353735071833664,0.663135593220339
seed-42,xnli_zh,uncalibrated,2800,0.8666666666666667,0.9333333333333333,794,0.9030412792321687,0.7858942065491183
seed-42,xnli_zh,uncalibrated,2800,0.9333333333333333,1.0,2413,0.9792033556698417,0.934521342726896
seed-42,ag_news,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,ag_news,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,ag_news,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,ag_news,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,ag_news,calibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,ag_news,calibrated,2800,0.3333333333333333,0.4,3,0.39259770997511284,0.0
seed-42,ag_news,calibrated,2800,0.4,0.4666666666666667,7,0.4405456319393027,0.14285714285714285
seed-42,ag_news,calibrated,2800,0.4666666666666667,0.5333333333333333,51,0.5109106164473723,0.43137254901960786
seed-42,ag_news,calibrated,2800,0.5333333333333333,0.6,76,0.5623810529408441,0.4605263157894737
seed-42,ag_news,calibrated,2800,0.6,0.6666666666666666,75,0.6343910419963766,0.5066666666666667
seed-42,ag_news,calibrated,2800,0.6666666666666666,0.7333333333333333,109,0.7021238412132066,0.5688073394495413
seed-42,ag_news,calibrated,2800,0.7333333333333333,0.8,120,0.7699684174152946,0.5416666666666666
seed-42,ag_news,calibrated,2800,0.8,0.8666666666666667,128,0.8337669884346461,0.6484375
seed-42,ag_news,calibrated,2800,0.8666666666666667,0.9333333333333333,231,0.902891064853969,0.696969696969697
seed-42,ag_news,calibrated,2800,0.9333333333333333,1.0,6800,0.9967509227654247,0.9376470588235294
seed-42,aokvqa,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,aokvqa,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,aokvqa,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,aokvqa,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,aokvqa,calibrated,2800,0.26666666666666666,0.3333333333333333,6,0.30938350878342996,0.3333333333333333
seed-42,aokvqa,calibrated,2800,0.3333333333333333,0.4,18,0.3759828152613364,0.4444444444444444
seed-42,aokvqa,calibrated,2800,0.4,0.4666666666666667,37,0.43712282497184995,0.32432432432432434
seed-42,aokvqa,calibrated,2800,0.4666666666666667,0.5333333333333333,38,0.49988587893070296,0.39473684210526316
seed-42,aokvqa,calibrated,2800,0.5333333333333333,0.6,35,0.5663035805308138,0.6285714285714286
seed-42,aokvqa,calibrated,2800,0.6,0.6666666666666666,37,0.6344731900122246,0.4864864864864865
seed-42,aokvqa,calibrated,2800,0.6666666666666666,0.7333333333333333,49,0.7021473950960441,0.5714285714285714
seed-42,aokvqa,calibrated,2800,0.7333333333333333,0.8,46,0.7684198952062732,0.6521739130434783
seed-42,aokvqa,calibrated,2800,0.8,0.8666666666666667,59,0.8360724093399606,0.6949152542372882
seed-42,aokvqa,calibrated,2800,0.8666666666666667,0.9333333333333333,86,0.9038525108319024,0.8604651162790697
seed-42,aokvqa,calibrated,2800,0.9333333333333333,1.0,727,0.9894309764337412,0.9656121045392022
seed-42,banking77,calibrated,2800,0.0,0.06666666666666667,4,0.05485933331915503,0.0
seed-42,banking77,calibrated,2800,0.06666666666666667,0.13333333333333333,56,0.1088984542431658,0.19642857142857142
seed-42,banking77,calibrated,2800,0.13333333333333333,0.2,180,0.17023263003278308,0.3111111111111111
seed-42,banking77,calibrated,2800,0.2,0.26666666666666666,242,0.2350007441988821,0.34297520661157027
seed-42,banking77,calibrated,2800,0.26666666666666666,0.3333333333333333,293,0.30022145527463023,0.5563139931740614
seed-42,banking77,calibrated,2800,0.3333333333333333,0.4,254,0.36660421264757687,0.5866141732283464
seed-42,banking77,calibrated,2800,0.4,0.4666666666666667,268,0.43256637951647814,0.7201492537313433
seed-42,banking77,calibrated,2800,0.4666666666666667,0.5333333333333333,246,0.501377963123992,0.6951219512195121
seed-42,banking77,calibrated,2800,0.5333333333333333,0.6,228,0.5677864293980358,0.8201754385964912
seed-42,banking77,calibrated,2800,0.6,0.6666666666666666,266,0.6337350358445099,0.9060150375939849
seed-42,banking77,calibrated,2800,0.6666666666666666,0.7333333333333333,231,0.7010470205812377,0.9264069264069265
seed-42,banking77,calibrated,2800,0.7333333333333333,0.8,247,0.7664257786647166,0.9838056680161943
seed-42,banking77,calibrated,2800,0.8,0.8666666666666667,281,0.8329021551842669,0.9893238434163701
seed-42,banking77,calibrated,2800,0.8666666666666667,0.9333333333333333,251,0.8975233760457761,0.9880478087649402
seed-42,banking77,calibrated,2800,0.9333333333333333,1.0,33,0.9517066674213609,1.0
seed-42,boolq,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,boolq,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,boolq,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,boolq,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,boolq,calibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,boolq,calibrated,2800,0.3333333333333333,0.4,0,,
seed-42,boolq,calibrated,2800,0.4,0.4666666666666667,0,,
seed-42,boolq,calibrated,2800,0.4666666666666667,0.5333333333333333,107,0.5159484934578914,0.5700934579439252
seed-42,boolq,calibrated,2800,0.5333333333333333,0.6,240,0.5660685768592426,0.5958333333333333
seed-42,boolq,calibrated,2800,0.6,0.6666666666666666,271,0.6346429721881777,0.7638376383763837
seed-42,boolq,calibrated,2800,0.6666666666666666,0.7333333333333333,314,0.7017598558298695,0.8248407643312102
seed-42,boolq,calibrated,2800,0.7333333333333333,0.8,346,0.7708374578321925,0.838150289017341
seed-42,boolq,calibrated,2800,0.8,0.8666666666666667,481,0.8348650519065771,0.9064449064449065
seed-42,boolq,calibrated,2800,0.8666666666666667,0.9333333333333333,757,0.9025684174143508,0.964332892998679
seed-42,boolq,calibrated,2800,0.9333333333333333,1.0,754,0.9565811344806313,0.9840848806366048
seed-42,clevr_attribute,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,clevr_attribute,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,clevr_attribute,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,clevr_attribute,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,clevr_attribute,calibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,clevr_attribute,calibrated,2800,0.3333333333333333,0.4,0,,
seed-42,clevr_attribute,calibrated,2800,0.4,0.4666666666666667,1,0.45354560056295345,0.0
seed-42,clevr_attribute,calibrated,2800,0.4666666666666667,0.5333333333333333,18,0.5150967297283678,0.5
seed-42,clevr_attribute,calibrated,2800,0.5333333333333333,0.6,26,0.5675539436671132,0.5
seed-42,clevr_attribute,calibrated,2800,0.6,0.6666666666666666,27,0.6388721184913395,0.48148148148148145
seed-42,clevr_attribute,calibrated,2800,0.6666666666666666,0.7333333333333333,29,0.7108783494412529,0.7931034482758621
seed-42,clevr_attribute,calibrated,2800,0.7333333333333333,0.8,48,0.7715641580202018,0.4791666666666667
seed-42,clevr_attribute,calibrated,2800,0.8,0.8666666666666667,60,0.8362473621773717,0.5833333333333334
seed-42,clevr_attribute,calibrated,2800,0.8666666666666667,0.9333333333333333,81,0.9059982748723852,0.5925925925925926
seed-42,clevr_attribute,calibrated,2800,0.9333333333333333,1.0,53444,0.9998643626128663,0.9915051268617618
seed-42,clevr_count,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,clevr_count,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,clevr_count,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,clevr_count,calibrated,2800,0.2,0.26666666666666666,8,0.2536497273594301,0.125
seed-42,clevr_count,calibrated,2800,0.26666666666666666,0.3333333333333333,83,0.30923968511128985,0.27710843373493976
seed-42,clevr_count,calibrated,2800,0.3333333333333333,0.4,244,0.3714653162768144,0.4180327868852459
seed-42,clevr_count,calibrated,2800,0.4,0.4666666666666667,487,0.4353176180167538,0.45790554414784396
seed-42,clevr_count,calibrated,2800,0.4666666666666667,0.5333333333333333,1145,0.5044733103684147,0.4663755458515284
seed-42,clevr_count,calibrated,2800,0.5333333333333333,0.6,1376,0.5669615314979524,0.5276162790697675
seed-42,clevr_count,calibrated,2800,0.6,0.6666666666666666,1347,0.6330806989915646,0.6124721603563474
seed-42,clevr_count,calibrated,2800,0.6666666666666666,0.7333333333333333,1190,0.7000626905707192,0.6957983193277311
seed-42,clevr_count,calibrated,2800,0.7333333333333333,0.8,1165,0.7657153879810897,0.7716738197424893
seed-42,clevr_count,calibrated,2800,0.8,0.8666666666666667,1150,0.8339771676033149,0.8130434782608695
seed-42,clevr_count,calibrated,2800,0.8666666666666667,0.9333333333333333,1539,0.9028931330867884,0.8687459389213775
seed-42,clevr_count,calibrated,2800,0.9333333333333333,1.0,25688,0.9880055783662416,0.9867642478978511
seed-42,clevr_exist,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,clevr_exist,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,clevr_exist,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,clevr_exist,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,clevr_exist,calibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,clevr_exist,calibrated,2800,0.3333333333333333,0.4,0,,
seed-42,clevr_exist,calibrated,2800,0.4,0.4666666666666667,0,,
seed-42,clevr_exist,calibrated,2800,0.4666666666666667,0.5333333333333333,7,0.5179336581307747,0.7142857142857143
seed-42,clevr_exist,calibrated,2800,0.5333333333333333,0.6,14,0.5672708615097817,0.6428571428571429
seed-42,clevr_exist,calibrated,2800,0.6,0.6666666666666666,20,0.6286563537365738,0.55
seed-42,clevr_exist,calibrated,2800,0.6666666666666666,0.7333333333333333,20,0.7003834592636576,0.4
seed-42,clevr_exist,calibrated,2800,0.7333333333333333,0.8,11,0.7685643205090287,0.5454545454545454
seed-42,clevr_exist,calibrated,2800,0.8,0.8666666666666667,21,0.8368470710720989,0.47619047619047616
seed-42,clevr_exist,calibrated,2800,0.8666666666666667,0.9333333333333333,33,0.9034564321967647,0.3939393939393939
seed-42,clevr_exist,calibrated,2800,0.9333333333333333,1.0,20070,0.9997934168220511,0.9888888888888889
seed-42,contract_nli,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,contract_nli,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,contract_nli,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,contract_nli,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,contract_nli,calibrated,2800,0.26666666666666666,0.3333333333333333,0,,
seed-42,contract_nli,calibrated,2800,0.3333333333333333,0.4,8,0.3804678351574202,0.25
seed-42,contract_nli,calibrated,2800,0.4,0.4666666666666667,17,0.43794811327482025,0.35294117647058826
seed-42,contract_nli,calibrated,2800,0.4666666666666667,0.5333333333333333,37,0.4999724658072532,0.7027027027027027
seed-42,contract_nli,calibrated,2800,0.5333333333333333,0.6,50,0.5685878358283712,0.52
seed-42,contract_nli,calibrated,2800,0.6,0.6666666666666666,47,0.6356130658231695,0.6382978723404256
seed-42,contract_nli,calibrated,2800,0.6666666666666666,0.7333333333333333,47,0.6961100518329689,0.6382978723404256
seed-42,contract_nli,calibrated,2800,0.7333333333333333,0.8,69,0.7679300990201603,0.6666666666666666
seed-42,contract_nli,calibrated,2800,0.8,0.8666666666666667,81,0.8357748079622063,0.8271604938271605
seed-42,contract_nli,calibrated,2800,0.8666666666666667,0.9333333333333333,134,0.9051169839874996,0.8283582089552238
seed-42,contract_nli,calibrated,2800,0.9333333333333333,1.0,683,0.9757143760737619,0.9663250366032211
seed-42,emotion,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,emotion,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,emotion,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,emotion,calibrated,2800,0.2,0.26666666666666666,3,0.2315441773960781,0.0
seed-42,emotion,calibrated,2800,0.26666666666666666,0.3333333333333333,47,0.3024980730743324,0.3404255319148936
seed-42,emotion,calibrated,2800,0.3333333333333333,0.4,79,0.37291198351726573,0.5822784810126582
seed-42,emotion,calibrated,2800,0.4,0.4666666666666667,138,0.43410956051601385,0.47101449275362317
seed-42,emotion,calibrated,2800,0.4666666666666667,0.5333333333333333,168,0.5023066075910184,0.5297619047619048
seed-42,emotion,calibrated,2800,0.5333333333333333,0.6,178,0.5682646996005403,0.6460674157303371
seed-42,emotion,calibrated,2800,0.6,0.6666666666666666,142,0.6336855593965193,0.7253521126760564
seed-42,emotion,calibrated,2800,0.6666666666666666,0.7333333333333333,174,0.6991364994676555,0.7816091954022989
seed-42,emotion,calibrated,2800,0.7333333333333333,0.8,201,0.7668452267330259,0.8159203980099502
seed-42,emotion,calibrated,2800,0.8,0.8666666666666667,233,0.8326443340303512,0.8841201716738197
seed-42,emotion,calibrated,2800,0.8666666666666667,0.9333333333333333,314,0.9022099352779013,0.9203821656050956
seed-42,emotion,calibrated,2800,0.9333333333333333,1.0,323,0.9634487179270668,0.9628482972136223
seed-42,esci_es,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,esci_es,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_es,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,esci_es,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,esci_es,calibrated,2800,0.26666666666666666,0.3333333333333333,88,0.31258587542853006,0.18181818181818182
seed-42,esci_es,calibrated,2800,0.3333333333333333,0.4,312,0.37191474940319746,0.42628205128205127
seed-42,esci_es,calibrated,2800,0.4,0.4666666666666667,355,0.42928834299998997,0.5352112676056338
seed-42,esci_es,calibrated,2800,0.4666666666666667,0.5333333333333333,249,0.4969710443130629,0.6546184738955824
seed-42,esci_es,calibrated,2800,0.5333333333333333,0.6,167,0.5619190599221014,0.8083832335329342
seed-42,esci_es,calibrated,2800,0.6,0.6666666666666666,121,0.6294445075113333,0.7851239669421488
seed-42,esci_es,calibrated,2800,0.6666666666666666,0.7333333333333333,104,0.6970941013049218,0.8076923076923077
seed-42,esci_es,calibrated,2800,0.7333333333333333,0.8,75,0.762546440940169,0.88
seed-42,esci_es,calibrated,2800,0.8,0.8666666666666667,11,0.8239168464422175,1.0
seed-42,esci_es,calibrated,2800,0.8666666666666667,0.9333333333333333,0,,
seed-42,esci_es,calibrated,2800,0.9333333333333333,1.0,0,,
seed-42,esci_jp,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,esci_jp,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_jp,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,esci_jp,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,esci_jp,calibrated,2800,0.26666666666666666,0.3333333333333333,70,0.3136914047000794,0.4142857142857143
seed-42,esci_jp,calibrated,2800,0.3333333333333333,0.4,299,0.3716506855523188,0.42474916387959866
seed-42,esci_jp,calibrated,2800,0.4,0.4666666666666667,385,0.4290895090597957,0.5454545454545454
seed-42,esci_jp,calibrated,2800,0.4666666666666667,0.5333333333333333,293,0.4967356752569888,0.6825938566552902
seed-42,esci_jp,calibrated,2800,0.5333333333333333,0.6,215,0.565375415157123,0.7534883720930232
seed-42,esci_jp,calibrated,2800,0.6,0.6666666666666666,209,0.6310120756800193,0.8325358851674641
seed-42,esci_jp,calibrated,2800,0.6666666666666666,0.7333333333333333,122,0.6957392190174403,0.860655737704918
seed-42,esci_jp,calibrated,2800,0.7333333333333333,0.8,37,0.7591687181121028,0.8918918918918919
seed-42,esci_jp,calibrated,2800,0.8,0.8666666666666667,3,0.8098667359251527,0.6666666666666666
seed-42,esci_jp,calibrated,2800,0.8666666666666667,0.9333333333333333,0,,
seed-42,esci_jp,calibrated,2800,0.9333333333333333,1.0,0,,
seed-42,esci_us,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,esci_us,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_us,calibrated,2800,0.13333333333333333,0.2,0,,
seed-42,esci_us,calibrated,2800,0.2,0.26666666666666666,0,,
seed-42,esci_us,calibrated,2800,0.26666666666666666,0.3333333333333333,38,0.31166082818324375,0.42105263157894735
seed-42,esci_us,calibrated,2800,0.3333333333333333,0.4,182,0.37266644549977324,0.4010989010989011
seed-42,esci_us,calibrated,2800,0.4,0.4666666666666667,334,0.43315084350353533,0.5119760479041916
seed-42,esci_us,calibrated,2800,0.4666666666666667,0.5333333333333333,250,0.4974189823033317,0.576
seed-42,esci_us,calibrated,2800,0.5333333333333333,0.6,154,0.561188177617856,0.6883116883116883
seed-42,esci_us,calibrated,2800,0.6,0.6666666666666666,101,0.6326939756602823,0.801980198019802
seed-42,esci_us,calibrated,2800,0.6666666666666666,0.7333333333333333,56,0.6960396736913813,0.8214285714285714
seed-42,esci_us,calibrated,2800,0.7333333333333333,0.8,26,0.7613505807648929,0.7692307692307693
seed-42,esci_us,calibrated,2800,0.8,0.8666666666666667,4,0.8080283331215283,0.75
seed-42,esci_us,calibrated,2800,0.8666666666666667,0.9333333333333333,0,,
seed-42,esci_us,calibrated,2800,0.9333333333333333,1.0,0,,
seed-42,mail_phishing,calibrated,2800,0.0,0.06666666666666667,0,,
seed-42,mail_phishing,calibrated,2800,0.06666666666666667,0.13333333333333333,0,,
