run,step,dataset,accuracy,soft_accuracy,nll,brier_sum,brier_per_candidate,schema_pass_rate,n,macro_f1,ece_15,score_mae,rps
seed-42,2400,sms_spam,0.98828125,0.98828125,0.25368138308639865,0.024902638300109848,0.012451319150054924,1.0,256,0.9720838937152412,0.013689991588496172,,
seed-42,2400,typed_decisions,0.7421875,0.5777929678060468,0.9517069306992578,0.09799021794971283,0.030855571888836746,1.0,256,,0.1340038779314938,0.27213251337803646,0.026750097575580927
seed-42,2400,vqav2_yesno,0.85546875,0.8102647569444444,0.40461958330333414,0.11411082211112365,0.057055411055561826,1.0,256,0.854668200997315,0.05788175390908625,,
seed-42,2400,wikiqa,0.9609375,0.9609375,0.3667107609775962,0.07126244272748898,0.03563122136374449,1.0,256,0.8110979929161748,0.0356210045486373,,
seed-42,2400,xnli_en,0.85546875,0.85546875,0.44735723524407556,0.232401937045715,0.07746731234857165,1.0,256,0.8537824948081357,0.08195898280899855,,
seed-42,2400,xnli_zh,0.8203125,0.8203125,0.5912572997901244,0.29128988878410816,0.09709662959470272,1.0,256,0.821602915768922,0.09097215688098301,,
seed-42,2800,ag_news,0.8984375,0.8984375,1.0961502237168697,0.19447087990032666,0.048617719975081665,1.0,256,0.8970035371495225,0.09416755204689915,,
seed-42,2800,aokvqa,0.83984375,0.83984375,0.5434434909994993,0.2388846880824283,0.059721172020607075,1.0,256,,0.07174029754320464,,
seed-42,2800,banking77,0.71484375,0.71484375,1.076651320177393,0.3886822243681702,0.0050478210956905216,1.0,256,0.6807779627779628,0.07984859414204179,,
seed-42,2800,boolq,0.85546875,0.85546875,0.4508367453036418,0.21945144517392762,0.10972572258696381,1.0,256,0.8402563453916856,0.09561677201134855,,
seed-42,2800,clevr_attribute,0.99609375,0.99609375,0.11063238590373378,0.009673332378900827,0.002836991075687733,1.0,256,,0.00572692537023794,,
seed-42,2800,clevr_count,0.87109375,0.87109375,0.8387368608594262,0.21644988310854157,0.019677262100776506,1.0,256,0.747999116295347,0.10266552270969509,0.12825260312764417,0.011066472640958868
seed-42,2800,clevr_exist,0.98828125,0.98828125,0.23295527839768432,0.023437189606742882,0.011718594803371441,1.0,256,0.9882595734923183,0.01169438186281957,,
seed-42,2800,contract_nli,0.82421875,0.82421875,0.5847930515346231,0.2811948417956397,0.0937316139318799,1.0,256,0.758042150870724,0.10447766880306641,,
seed-42,2800,emotion,0.765625,0.765625,0.6407539928989687,0.3278979238642933,0.05464965397738221,1.0,256,0.6712476301342859,0.07997203487863819,,
seed-42,2800,esci_es,0.5859375,0.5859375,0.9574283056012949,0.5265509403964106,0.13163773509910265,1.0,256,0.5373909130136426,0.0654015699492316,,
seed-42,2800,esci_jp,0.58203125,0.58203125,0.9279720502685135,0.5211518012409979,0.13028795031024948,1.0,256,0.5091053826614833,0.08962179689245427,,
seed-42,2800,esci_us,0.5390625,0.5390625,0.9962145988156412,0.5737679326332898,0.14344198315832246,1.0,256,0.5228488064162221,0.060890726144380576,,
seed-42,2800,mail_phishing,0.98828125,0.98828125,0.20052411377432325,0.023524423005876115,0.011762211502938057,1.0,256,0.9882724815612258,0.012130840705194596,,
seed-42,2800,mail_spam,0.984375,0.984375,0.22863159079321954,0.031145267037529806,0.015572633518764903,1.0,256,0.982281284606866,0.015598663551997793,,
seed-42,2800,massive_en-US,0.8359375,0.8359375,0.7612590846626837,0.2568851269376157,0.004281418782293595,1.0,256,0.7582735644835373,0.04573183519506414,,
seed-42,2800,massive_zh-CN,0.796875,0.796875,0.7493397664316765,0.305787825261142,0.005096463754352368,1.0,256,0.7745592484936047,0.06679844547574218,,
seed-42,2800,scienceqa,0.9296875,0.9296875,0.41101116128789256,0.12904146250493234,0.052566682246998744,1.0,256,,0.06526583478546233,,
seed-42,2800,screenqa_choice,0.22265625,0.22265625,2.469900914018598,0.8639150700912634,0.049140016915825965,1.0,256,,0.0750032352293306,,
seed-42,2800,screenqa_noul,0.703125,0.703125,0.6118580876458353,0.4127836392855029,0.20639181964275144,1.0,256,0.7024712503058478,0.06679997356854421,,
seed-42,2800,sharc,0.734375,0.734375,0.6406234020900252,0.360922049395366,0.0902305123488415,1.0,256,0.763885225858165,0.08978703775406778,,
seed-42,2800,sms_spam,0.984375,0.984375,0.25513106546401815,0.031061845076638915,0.015530922538319458,1.0,256,0.9622418879056047,0.016039640010120114,,
seed-42,2800,typed_decisions,0.73828125,0.5712825548112529,0.9435451993518387,0.09585973547963031,0.030206297797462818,1.0,256,,0.148735184021822,0.27381884698223613,0.025910956690363206
seed-42,2800,vqav2_yesno,0.85546875,0.8102647569444446,0.4017551070618617,0.11212560618649743,0.056062803093248716,1.0,256,0.8548285744938464,0.06893199660943825,,
seed-42,2800,wikiqa,0.95703125,0.95703125,0.554534904628007,0.08776921837246847,0.043884609186234234,1.0,256,0.7496221214546102,0.04575899408948531,,
seed-42,2800,xnli_en,0.85546875,0.85546875,0.43309719713620026,0.22994334211789122,0.07664778070596373,1.0,256,0.8527777777777779,0.0726460502469104,,
seed-42,2800,xnli_zh,0.82421875,0.82421875,0.5469589726162183,0.2881869321018571,0.09606231070061902,1.0,256,0.8253979849929706,0.0847141713647981,,
seed-42,3200,ag_news,0.890625,0.890625,0.9226695339562282,0.188919259667636,0.047229814916909,1.0,256,0.8893907795367649,0.09303116560635978,,
seed-42,3200,aokvqa,0.84765625,0.84765625,0.5261651547465231,0.23911372835579117,0.05977843208894779,1.0,256,,0.05134923512150823,,
seed-42,3200,banking77,0.70703125,0.70703125,1.0604536187748517,0.4028040343347591,0.005231221225126741,1.0,256,0.6716295556295556,0.08201252895012916,,
seed-42,3200,boolq,0.86328125,0.86328125,0.48900693621321567,0.21736100140242734,0.10868050070121367,1.0,256,0.8472215117567821,0.09324768941262349,,
seed-42,3200,clevr_attribute,0.99609375,0.99609375,0.10899783518189832,0.008207690348890719,0.0026540961228496175,1.0,256,,0.00471001195713569,,
seed-42,3200,clevr_count,0.90234375,0.90234375,0.5042671658506079,0.15972914014565193,0.014520830922331994,1.0,256,0.7502174398790941,0.0790175369069562,0.10516239606960912,0.008074637539689605
seed-42,3200,clevr_exist,0.984375,0.984375,0.20358863155837686,0.02878351682860137,0.014391758414300685,1.0,256,0.9843511217067058,0.015294760213051189,,
seed-42,3200,contract_nli,0.8203125,0.8203125,0.6325176113517026,0.2881147424420487,0.09603824748068288,1.0,256,0.7450532997963828,0.1319480846961198,,
seed-42,3200,emotion,0.7734375,0.7734375,0.6077788554829096,0.3146479426922779,0.05244132378204633,1.0,256,0.6974561669313687,0.05899842486060136,,
seed-42,3200,esci_es,0.5859375,0.5859375,0.9828177868389169,0.5380699631551606,0.13451749078879016,1.0,256,0.5305009321079832,0.104951183589989,,
seed-42,3200,esci_jp,0.5546875,0.5546875,0.9545468507316842,0.537333171752211,0.13433329293805274,1.0,256,0.45690592208119885,0.13990097491340184,,
seed-42,3200,esci_us,0.54296875,0.54296875,1.0279044769075392,0.5902974147236543,0.14757435368091357,1.0,256,0.5121725564016999,0.11415227095601538,,
seed-42,3200,mail_phishing,0.98828125,0.98828125,0.2157370045883988,0.023437494343248867,0.011718747171624433,1.0,256,0.9882724815612258,0.011715432813292237,,
seed-42,3200,mail_spam,0.984375,0.984375,0.23623879797764658,0.02901362711975174,0.01450681355987587,1.0,256,0.982281284606866,0.015018827215471393,,
seed-42,3200,massive_en-US,0.8046875,0.8046875,0.7242786898495966,0.28501339169521306,0.004750223194920217,1.0,256,0.708627505837473,0.05736938228641379,,
seed-42,3200,massive_zh-CN,0.7734375,0.7734375,0.7824367811243247,0.32130687549887366,0.005355114591647894,1.0,256,0.7335085900433491,0.06643977276350485,,
seed-42,3200,scienceqa,0.93359375,0.93359375,0.39900800249892976,0.1213531177060797,0.04834434886650443,1.0,256,,0.06505553747969728,,
seed-42,3200,screenqa_choice,0.21484375,0.21484375,2.4723125071001615,0.864199652736382,0.04914847944990912,1.0,256,,0.032958829663810474,,
seed-42,3200,screenqa_noul,0.703125,0.703125,0.6258830780843057,0.4207220663103718,0.2103610331551859,1.0,256,0.7024712503058478,0.08105274707034531,,
seed-42,3200,sharc,0.734375,0.734375,0.6704362551090763,0.3706470088830409,0.09266175222076023,1.0,256,0.7632659762092386,0.0963787121579668,,
seed-42,3200,sms_spam,0.98828125,0.98828125,0.24566581918838942,0.023440392670202988,0.011720196335101494,1.0,256,0.9720838937152412,0.011643502724741017,,
seed-42,3200,typed_decisions,0.703125,0.557923178769586,0.947097434124788,0.10020654519372556,0.031774025209039325,1.0,256,,0.11440681795741027,0.27550213652737676,0.02718731910212546
seed-42,3200,vqav2_yesno,0.85546875,0.8102647569444446,0.4055019737204423,0.11284356445041709,0.05642178222520854,1.0,256,0.8548285744938464,0.0507371482246084,,
seed-42,3200,wikiqa,0.94921875,0.94921875,0.6508793697506347,0.09446242625079071,0.047231213125395355,1.0,256,0.7040988708099938,0.04811846573716085,,
seed-42,3200,xnli_en,0.84375,0.84375,0.43542501259657196,0.2341531641147968,0.07805105470493227,1.0,256,0.8413179793717768,0.08767643806671069,,
seed-42,3200,xnli_zh,0.828125,0.828125,0.5524760392230519,0.2850513677721558,0.0950171225907186,1.0,256,0.8291645275678392,0.08251587227698326,,
seed-42,3600,ag_news,0.89453125,0.89453125,1.113580680096485,0.19272858395556963,0.04818214598889241,1.0,256,0.8931654040350736,0.08955077208068093,,
seed-42,3600,aokvqa,0.8203125,0.8203125,0.5414555865244788,0.23848459249848275,0.05962114812462069,1.0,256,,0.08027012489653539,,
seed-42,3600,banking77,0.72265625,0.72265625,1.0663483450167277,0.402407866878383,0.005226076193225753,1.0,256,0.6894715654715654,0.10152453545333892,,
seed-42,3600,boolq,0.85546875,0.85546875,0.5321256451983774,0.22284972289423946,0.11142486144711973,1.0,256,0.8384913124285982,0.1057940875284712,,
seed-42,3600,clevr_attribute,0.9921875,0.9921875,0.10041318326418758,0.01063300133859076,0.0029567295824396633,1.0,256,,0.0062517802377484695,,
seed-42,3600,clevr_count,0.90234375,0.90234375,0.4552083841446695,0.15412294651468714,0.014011176955880647,1.0,256,0.7915218490127186,0.06485976357807954,0.10594481062619354,0.00795207320269296
seed-42,3600,clevr_exist,0.984375,0.984375,0.2494739502870365,0.031226899346884187,0.015613449673442093,1.0,256,0.9843511217067058,0.015557671681924456,,
seed-42,3600,contract_nli,0.8125,0.8125,0.6615674505310548,0.29698482683098637,0.09899494227699546,1.0,256,0.736227298924573,0.12772167417357122,,
seed-42,3600,emotion,0.7734375,0.7734375,0.5928568180473379,0.3137421340161326,0.05229035566935542,1.0,256,0.6960848996433953,0.07048638248015097,,
seed-42,3600,esci_es,0.57421875,0.57421875,0.9729166796258415,0.534153179125599,0.13353829478139975,1.0,256,0.5082478005865102,0.08647837439949796,,
seed-42,3600,esci_jp,0.56640625,0.56640625,0.9253824906814054,0.5244065276508351,0.13110163191270877,1.0,256,0.4782941057331115,0.09081885906785218,,
seed-42,3600,esci_us,0.54296875,0.54296875,0.9987976096837641,0.5737313108093951,0.14343282770234878,1.0,256,0.5208715911472239,0.09706965294109451,,
seed-42,3600,mail_phishing,0.98828125,0.98828125,0.18537355056460764,0.023437240393781214,0.011718620196890607,1.0,256,0.9882724815612258,0.011718585572515816,,
seed-42,3600,mail_spam,0.98828125,0.98828125,0.2480577480247385,0.023437771469527142,0.011718885734763571,1.0,256,0.986751082512464,0.011695683773064625,,
seed-42,3600,massive_en-US,0.81640625,0.81640625,0.6758952844517377,0.2599564603033943,0.004332607671723238,1.0,256,0.750578806036855,0.04785514755098561,,
seed-42,3600,massive_zh-CN,0.78515625,0.78515625,0.7841047662471823,0.3158271100522923,0.005263785167538205,1.0,256,0.7415810580708032,0.0849154644640914,,
seed-42,3600,scienceqa,0.94140625,0.94140625,0.3897048419409618,0.10328405780369149,0.03984078873435429,1.0,256,,0.0508617778839313,,
seed-42,3600,screenqa_choice,0.234375,0.234375,2.4522278528761916,0.8586063622010045,0.04872749413570095,1.0,256,,0.0350513649378147,,
seed-42,3600,screenqa_noul,0.71484375,0.71484375,0.6055077917812206,0.40197619376342086,0.20098809688171043,1.0,256,0.7125232667251219,0.08914840695540963,,
seed-42,3600,sharc,0.72265625,0.72265625,0.7070684153219837,0.39035289593899103,0.09758822398474776,1.0,256,0.7562488539259911,0.11796498527815913,,
seed-42,3600,sms_spam,0.98828125,0.98828125,0.21218956587397148,0.02343747661257222,0.01171873830628611,1.0,256,0.9720838937152412,0.011718504142587571,,
seed-42,3600,typed_decisions,0.73046875,0.569772127220115,0.948779589821076,0.099477891383386,0.031343166158362294,1.0,256,,0.12088720797328095,0.2823899746835975,0.026929163077555253
seed-42,3600,vqav2_yesno,0.859375,0.813302951388889,0.40517229582744774,0.11357200902391495,0.05678600451195748,1.0,256,0.8590653290922436,0.0559898528414436,,
seed-42,3600,wikiqa,0.95703125,0.95703125,0.5283149259880584,0.08412843672281212,0.04206421836140606,1.0,256,0.7849560901107293,0.04246856161890029,,
seed-42,3600,xnli_en,0.84765625,0.84765625,0.4455714570821868,0.23715647631848522,0.0790521587728284,1.0,256,0.8448532997225399,0.07441956132475629,,
seed-42,3600,xnli_zh,0.82421875,0.82421875,0.5460074037903011,0.2860793429685166,0.09535978098950554,1.0,256,0.8250835031662702,0.08672991329263441,,
