unix_time,board_vram_bytes,gpu_busy_percent,power_microwatts,temperature_millidegrees,rss_bytes
1790305347.7689133,22590783488,100,345961000,58000,15984726016
1790305348.7696128,22590783488,12,308616000,51000,15984742400
1790305349.7702765,22590783488,96,355954000,61000,15984746496
1790305350.7708724,22590783488,0,336475000,53000,15984746496
1790305351.7715065,22590783488,54,307394000,60000,15984746496
1790305352.7721195,22590783488,100,235689000,58000,15984754688
1790305354.2138526,22590783488,0,190577000,50000,15984771072
1790305355.2147613,22590783488,90,211866000,60000,15984766976
1790305356.2154503,22590783488,100,286059000,51000,15984807936
1790305357.215977,22590783488,100,278878000,60000,15984771072
1790305358.2165773,22590783488,100,367340000,62000,15984771072
1790305359.2173688,22590783488,100,392449000,62000,15984771072
1790305360.221424,22590783488,100,372423000,62000,15984807936
1790305361.222143,22590783488,100,310670000,62000,15984771072
1790305362.2230654,22590783488,90,376265000,64000,15984771072
1790305363.2235732,22590783488,100,373356000,62000,15984771072
1790305364.2242749,22590783488,100,363800000,62000,15984771072
1790305365.2251382,22590783488,82,372212000,63000,15984771072
1790305366.2257433,22590783488,100,376689000,63000,15984775168
1790305367.2265677,22590783488,100,364736000,62000,15984775168
1790305368.2275405,22590783488,89,314375000,65000,15984775168
1790305369.275412,22590783488,100,334454000,60000,15984775168
1790305370.2760134,22590783488,100,261637000,61000,15984779264
1790305371.2766135,22590783488,100,361246000,64000,15984779264
1790305372.279021,22590783488,100,387775000,66000,15984779264
1790305373.2795398,22590783488,24,317862000,65000,15984812032
1790305374.2803087,22590783488,100,269996000,65000,15984779264
1790305375.2815073,22590783488,83,373392000,66000,15984779264
1790305376.2821412,22590783488,100,327618000,56000,15984812032
1790305377.2837944,22590783488,0,203157000,64000,15984787456
1790305378.2849798,22590783488,100,337575000,57000,15984852992
1790305379.2856677,22590783488,100,270658000,57000,15984889856
1790305380.2862685,22590783488,77,261915000,65000,15984893952
1790305381.2869985,22590783488,37,314533000,64000,15984857088
1790305382.2888072,22590783488,100,351589000,59000,15984857088
1790305383.2899053,22590783488,96,324951000,63000,15984857088
1790305384.2906191,22590783488,100,255959000,64000,15985168384
1790305385.291587,22590783488,90,366231000,66000,15985168384
1790305386.2922962,22590783488,100,395491000,66000,15985168384
1790305387.293151,22590783488,100,316566000,63000,15985606656
1790305388.2938287,22590783488,100,338225000,59000,15986053120
1790305389.3046196,22590783488,100,249769000,65000,15986094080
1790305390.305478,22590783488,0,235825000,64000,15986077696
1790305391.306103,22590783488,100,388927000,66000,15986077696
1790305392.3068788,22590783488,100,386190000,67000,15986081792
1790305393.3076105,22590783488,100,371774000,66000,15986081792
1790305394.3088024,22590783488,100,330906000,61000,15986081792
1790305395.3097856,22590783488,100,357206000,68000,15986085888
1790305396.3109572,22590783488,89,263141000,59000,15986089984
1790305397.3120189,22590783488,100,340206000,61000,15986094080
1790305398.3133307,22590783488,100,353530000,67000,15986094080
1790305399.314385,22590783488,100,400492000,68000,15986094080
1790305400.3153303,22590783488,88,396825000,68000,15986122752
1790305401.316129,22590783488,100,362696000,67000,15986106368
1790305402.317652,22590783488,100,326579000,64000,15986110464
1790305403.3185198,22590783488,100,332672000,62000,15986114560
1790305404.3198361,22590783488,100,357891000,68000,15986114560
1790305405.3205905,22590783488,43,282793000,68000,15986126848
1790305406.321482,22590783488,100,389252000,67000,15986126848
1790305407.3220518,22590783488,100,383090000,67000,15986126848
1790305408.3230157,22590783488,100,379643000,67000,15986126848
1790305409.3237507,22590783488,100,375227000,67000,15986126848
1790305410.3249915,22590783488,86,381957000,69000,15986126848
1790305411.5135486,22590783488,38,212442000,57000,15986126848
1790305412.514714,22590783488,8,134770000,63000,15986126848
1790305413.515647,22590783488,100,331973000,66000,15986163712
1790305414.5163887,22590783488,100,337643000,66000,15986425856
1790305415.517299,22590783488,100,379873000,66000,15986438144
1790305416.5181377,22590783488,61,181906000,57000,15987109888
1790305417.51895,22590783488,0,108505000,58000,15987122176
1790305418.5195887,22590783488,0,111506000,55000,15996170240
1790305419.520375,22590783488,0,90141000,55000,15996170240
1790305420.5211349,22590783488,0,80310000,54000,15996174336
1790305421.5217566,22590783488,0,100714000,57000,15996178432
1790305422.5223951,22590783488,100,254912000,54000,15999283200
1790305423.52316,22590783488,0,89420000,53000,15999283200
1790305424.5239096,22590783488,12,105161000,53000,16005476352
1790305425.5246327,22590783488,0,87201000,52000,16005476352
1790305426.5251372,22590783488,0,70151000,52000,16005476352
1790305427.5257196,22590783488,0,63059000,51000,16013430784
1790305428.5263438,22590783488,0,56025000,50000,16013430784
1790305429.5272295,22590783488,0,69775000,51000,16013586432
1790305430.5280075,22590783488,0,72425000,52000,16013590528
1790305431.5288801,22590783488,0,195851000,61000,16013570048
1790305432.5297697,22590783488,100,371809000,63000,16013606912
1790305433.530681,22590783488,0,187047000,51000,16013574144
1790305434.531272,22590783488,100,333598000,62000,16013574144
1790305435.53197,22590783488,100,371368000,63000,16013574144
1790305436.5328074,22590783488,100,365531000,63000,16013574144
1790305437.5335,22590783488,100,370256000,64000,16013574144
1790305438.534725,22590783488,100,311765000,62000,16013578240
1790305439.5357983,22590783488,100,368354000,65000,16013578240
1790305440.5365853,22590783488,40,336239000,65000,16013578240
1790305441.5646613,22590783488,98,340354000,64000,16013615104
1790305442.5654693,22590783488,0,302113000,64000,16057618432
1790305443.5662956,22590783488,85,372988000,66000,16013615104
1790305444.5672514,22590783488,0,302778000,65000,16013578240
1790305445.5691442,22590783488,33,318617000,64000,16013578240
1790305446.569905,22590783488,100,375798000,66000,16013578240
1790305447.5706873,22590783488,100,371495000,66000,16013582336
1790305448.571541,22590783488,99,391699000,62000,16013578240
1790305449.5724425,22590783488,100,288364000,56000,16013602816
1790305450.5732214,22590783488,100,287431000,65000,16013602816
1790305451.5740328,22590783488,100,383957000,66000,16013606912
1790305452.5747347,22590783488,100,375740000,67000,16013606912
1790305453.575378,22590783488,100,375104000,67000,16013606912
1790305454.594133,22590783488,100,377270000,65000,16013606912
1790305455.5949678,22590783488,100,324137000,57000,16014065664
1790305456.5958545,22590783488,100,313931000,65000,16014065664
1790305457.597353,22590783488,92,321157000,66000,16014065664
1790305458.5984921,22590783488,89,381162000,67000,16014065664
1790305459.59939,22590783488,38,334352000,67000,16014839808
1790305460.600106,22590783488,43,358554000,66000,16014839808
1790305461.6009197,22590783488,100,376454000,66000,16014876672
1790305462.6017797,22590783488,100,312723000,66000,16015572992
1790305463.602425,22590783488,100,384838000,68000,16015613952
1790305464.6030521,22590783488,100,339640000,67000,16016535552
1790305465.6038992,22590783488,100,374057000,67000,16016535552
1790305466.6048217,22590783488,100,384141000,68000,16016543744
1790305467.6056964,22590783488,100,378952000,67000,16016543744
1790305468.6063695,22590783488,0,334748000,58000,16017977344
1790305469.6071787,22590783488,100,326785000,69000,16017956864
1790305470.6078923,22590783488,0,354785000,59000,16019210240
1790305471.6086206,22590783488,100,313019000,69000,16019173376
1790305472.6098275,22590783488,88,297646000,68000,16020348928
1790305473.6106489,22590783488,27,362408000,62000,16020348928
1790305474.6112807,22590783488,68,334405000,60000,16021442560
1790305475.6127508,22590783488,89,311281000,67000,16021512192
1790305476.6134853,22590783488,100,380465000,67000,16021512192
1790305477.6141446,22590783488,100,377461000,69000,16021512192
1790305478.6149569,22590783488,71,377657000,67000,16021512192
1790305479.6157625,22590783488,85,374661000,69000,16021516288
1790305480.6391187,22590783488,33,350751000,63000,16021516288
1790305481.6397996,22590783488,0,284877000,64000,16022806528
1790305482.6408951,22590783488,97,359158000,69000,16022806528
1790305483.6420197,22590783488,92,327621000,69000,16023060480
1790305484.6431367,22590783488,100,292801000,68000,16024264704
1790305486.1358354,22590783488,100,292212000,58000,16024264704
1790305487.1365676,22590783488,100,326256000,69000,16024264704
1790305488.1377757,22590783488,100,382548000,65000,16024264704
1790305489.2677584,22590783488,26,262985000,69000,16024264704
1790305490.2689242,22590783488,100,383506000,68000,16024264704
1790305491.269984,22590783488,100,398394000,69000,16024264704
1790305492.2706988,22590783488,100,393598000,69000,16024264704
1790305493.2713668,22590783488,30,328928000,69000,16024264704
1790305494.2723968,22590783488,100,390691000,67000,16024264704
1790305495.273097,22590783488,100,375529000,68000,16024264704
1790305496.273712,22590783488,100,352416000,68000,16024289280
1790305497.2767582,22590783488,0,273470000,68000,16025214976
1790305498.2776897,22590783488,100,393323000,70000,16025214976
1790305499.2788243,22590783488,41,344580000,67000,16025214976
1790305500.2798686,22590783488,97,399100000,70000,16025214976
1790305501.2806115,22590783488,100,402390000,69000,16025251840
1790305502.2821693,22590783488,0,318573000,69000,16025894912
1790305503.282883,22590783488,100,395829000,70000,16025894912
1790305504.2838273,22590783488,41,287845000,69000,16025899008
1790305505.2845995,22590783488,100,396829000,69000,16025899008
1790305506.28545,22590783488,100,390758000,68000,16025899008
1790305507.286781,22590783488,26,256966000,59000,16027164672
1790305508.2879832,22590783488,100,332398000,70000,16027168768
1790305509.2888143,22590783488,0,301200000,68000,16028594176
1790305510.2908835,22590783488,90,392693000,70000,16028594176
1790305511.2926981,22590783488,92,394174000,70000,16029065216
1790305512.2936542,22590783488,0,292477000,68000,16029921280
1790305513.2948785,22590783488,100,379012000,68000,16029921280
1790305514.2957501,22590783488,89,394422000,70000,16029925376
1790305515.2967772,22590783488,100,401349000,69000,16029925376
1790305516.297552,22590783488,97,393561000,71000,16029925376
1790305517.2988932,22590783488,29,336179000,70000,16029925376
1790305518.29962,22590783488,32,341865000,70000,16029925376
1790305519.300387,22590783488,100,407494000,71000,16029925376
1790305520.3014398,22590783488,100,328754000,69000,16029929472
1790305521.3022327,22590783488,98,381579000,70000,16029929472
1790305522.3033295,22590783488,100,386727000,70000,16029929472
1790305523.3041484,22590783488,100,324907000,60000,16031121408
1790305524.3050454,22590783488,100,321985000,69000,16031121408
1790305525.306521,22590783488,90,392272000,71000,16031121408
1790305526.3075721,22590783488,100,401501000,70000,16031121408
1790305527.3084426,22590783488,100,332062000,64000,16031121408
1790305528.3096015,22590783488,87,326511000,71000,16031141888
1790305529.3106718,22590783488,0,241859000,70000,16032034816
1790305530.3115175,22590783488,100,402900000,70000,16032038912
1790305531.3123202,22590783488,100,395815000,70000,16033660928
1790305532.3128767,22590783488,0,201114000,68000,16035012608
1790305533.3138206,22590783488,34,336511000,70000,16035012608
1790305534.3145976,22590783488,42,327729000,64000,16035012608
1790305535.6534877,22590783488,0,187715000,58000,16035012608
1790305536.654226,22590783488,100,308692000,69000,16035049472
1790305537.6549594,22590783488,100,312568000,68000,16035729408
1790305538.6558223,22590783488,100,381260000,69000,16035729408
1790305539.6563654,22590783488,100,310129000,69000,16035758080
1790305540.657004,22590783488,100,250728000,67000,16037953536
1790305541.6577141,22590783488,100,375012000,68000,16037953536
1790305542.6687083,22590783488,100,379871000,69000,16037965824
1790305543.6695075,22590783488,100,290648000,67000,16039026688
1790305544.6707244,22590783488,29,358807000,64000,16039026688
1790305545.6714063,22590783488,100,309246000,68000,16039489536
1790305546.6721623,22590783488,100,336965000,68000,16040177664
1790305547.6728919,22590783488,98,363220000,69000,16040177664
1790305548.6738725,22590783488,100,277043000,67000,16041684992
1790305549.67513,22590783488,90,375916000,70000,16041684992
1790305550.6759665,22590783488,100,400652000,69000,16041684992
1790305551.6768246,22590783488,33,349653000,63000,16041684992
1790305552.6779528,22592880640,0,291585000,59000,16043126784
1790305553.6791952,22592880640,100,323727000,69000,16043126784
1790305554.6799042,22592880640,100,349600000,69000,16043126784
1790305555.6806586,22592880640,90,394618000,70000,16043126784
1790305556.6814506,22592880640,98,404671000,70000,16043126784
1790305557.6824594,22592880640,96,401859000,71000,16043126784
1790305558.6831927,22592880640,100,384549000,69000,16043126784
1790305559.6839414,22592880640,100,376564000,69000,16043126784
1790305560.6846514,22592880640,100,381248000,70000,16043618304
1790305561.8106055,22592880640,100,348621000,69000,16044310528
1790305562.812112,22592880640,97,381149000,70000,16044310528
1790305563.8127484,22592880640,0,360077000,60000,16045551616
1790305564.8135412,22592880640,32,294223000,64000,16045551616
1790305565.8144312,22592880640,0,271686000,59000,16051970048
1790305566.8154798,22592880640,0,95209000,58000,16052146176
1790305567.8162582,22592880640,0,110368000,57000,16074649600
1790305568.8170772,22592880640,0,93162000,57000,16074649600
1790305569.8177695,22592880640,0,73690000,56000,16074649600
1790305570.8185136,22592880640,0,66442000,55000,16077012992
1790305571.8193052,22592880640,0,59688000,54000,16077012992
1790305572.8199852,22592880640,0,73882000,54000,16077012992
1790305573.8208137,22592880640,99,74721000,56000,16077021184
1790305574.8214884,22592880640,100,222186000,63000,16076992512
1790305575.8225987,22592880640,25,329375000,59000,16076992512
1790305576.823363,22592880640,100,335242000,66000,16076992512
1790305577.8241343,22592880640,100,392370000,63000,16076992512
1790305578.8249958,22592880640,0,293015000,56000,16077000704
1790305579.8257034,22592880640,100,345619000,67000,16077000704
1790305580.8265393,22592880640,100,380565000,67000,16077037568
1790305581.8274863,22592880640,100,348571000,66000,16077000704
1790305582.8280628,22592880640,100,368919000,66000,16077033472
1790305583.8286705,22592880640,100,298554000,66000,16097996800
1790305584.8294554,22592880640,100,279485000,66000,16077012992
1790305585.8301194,22592880640,31,283988000,61000,16077012992
1790305586.8309429,22592880640,100,368711000,67000,16077012992
1790305587.832295,22592880640,97,331065000,68000,16077012992
1790305588.8331552,22592880640,0,298028000,58000,16077033472
1790305589.8344953,22592880640,61,311501000,64000,16077033472
1790305590.835046,22592880640,95,361152000,67000,16077033472
1790305591.8357267,22592880640,100,384409000,67000,16077037568
1790305592.8366776,22592880640,91,382501000,66000,16077037568
1790305593.8375423,22592880640,46,294921000,58000,16077041664
1790305594.838266,22592880640,100,360620000,67000,16077041664
1790305595.8394191,22592880640,77,375094000,67000,16077041664
1790305596.8405237,22592880640,100,390259000,69000,16077041664
1790305597.84155,22592880640,98,399629000,69000,16077045760
1790305598.8422115,22592880640,100,395743000,69000,16077144064
1790305599.8487346,22592880640,100,320043000,67000,16077111296
1790305600.850638,22592880640,100,389175000,69000,16077111296
1790305601.8516572,22592880640,0,236377000,58000,16077119488
1790305602.852449,22592880640,100,357650000,69000,16077295616
1790305603.8538473,22592880640,100,318734000,67000,16077262848
1790305604.8546593,22592880640,40,289335000,58000,16077721600
1790305605.8561924,22592880640,100,350294000,67000,16077721600
1790305606.8573616,22592880640,0,177277000,57000,16077721600
1790305607.8582587,22592880640,0,238903000,58000,16077721600
1790305608.8597896,22592880640,100,364742000,69000,16077721600
1790305609.8602817,22592880640,100,337308000,67000,16077721600
1790305610.861301,22592880640,100,387507000,68000,16077721600
1790305611.8619447,22592880640,100,389172000,68000,16077721600
1790305612.8626425,22592880640,100,399294000,69000,16077721600
1790305613.8636224,22592880640,100,400191000,69000,16077721600
1790305614.8648934,22592880640,100,336011000,68000,16077721600
1790305615.8656716,22592880640,100,381827000,68000,16077721600
1790305616.8666866,22592880640,100,384138000,70000,16077721600
1790305617.8675137,22592880640,100,400376000,70000,16077721600
1790305618.868106,22592880640,100,391937000,69000,16077721600
1790305619.868894,22592880640,100,382250000,69000,16077725696
1790305620.8695617,22592880640,100,376316000,70000,16077725696
1790305621.8879297,22592880640,57,339043000,63000,16077762560
1790305622.889538,22592880640,100,240163000,68000,16077733888
1790305623.8902981,22592880640,82,343945000,69000,16077733888
1790305624.8913107,22592880640,100,326180000,69000,16077733888
1790305625.892018,22592880640,54,246220000,58000,16077803520
1790305626.8927863,22592880640,25,359245000,64000,16077803520
1790305627.8935544,22592880640,100,333928000,69000,16077803520
1790305628.8942356,22592880640,89,394859000,70000,16077836288
1790305629.8964944,22592880640,32,317682000,63000,16077799424
1790305630.8972697,22592880640,100,226353000,69000,16079601664
1790305631.8980749,22592880640,27,344179000,63000,16079601664
1790305632.8990266,22592880640,100,252518000,64000,16080863232
1790305633.900233,22592880640,33,354201000,64000,16080863232
1790305634.9013512,22592880640,100,341987000,69000,16080863232
1790305635.9025245,22592880640,33,360164000,63000,16080863232
1790305636.9040365,22592880640,87,359437000,70000,16080863232
1790305637.905961,22592880640,28,372505000,63000,16080863232
1790305638.907316,22592880640,100,276394000,69000,16080863232
1790305639.9081209,22592880640,100,328447000,68000,16081518592
1790305640.9092977,22592880640,100,322303000,68000,16082083840
1790305641.9100251,22592880640,0,244496000,58000,16082894848
1790305642.9108284,22592880640,100,261246000,69000,16082894848
1790305643.9118304,22592880640,100,338190000,69000,16082894848
1790305644.9130154,22592880640,100,386033000,68000,16082894848
1790305645.9139621,22592880640,6,185813000,63000,16085491712
1790305646.914581,22592880640,100,334549000,67000,16085491712
1790305647.9154449,22592880640,100,354420000,68000,16085491712
1790305648.9164782,22592880640,100,384438000,68000,16085491712
1790305649.9173326,22592880640,100,388319000,68000,16086720512
1790305650.9182286,22592880640,100,351207000,69000,16086753280
1790305651.9190583,22592880640,98,378145000,70000,16086757376
1790305652.9198277,22592880640,100,397092000,68000,16087240704
1790305653.9209335,22592880640,100,355503000,69000,16087928832
1790305654.921857,22592880640,100,379750000,69000,16087928832
1790305655.9226046,22592880640,100,326293000,70000,16089137152
1790305656.9235818,22592880640,100,353835000,68000,16089100288
1790305657.9245577,22592880640,72,365606000,68000,16089100288
1790305658.926236,22592880640,100,388557000,68000,16089100288
1790305660.2441068,22592880640,0,316808000,59000,16089100288
1790305661.2452714,22592880640,66,173079000,67000,16089100288
1790305662.2457898,22592880640,99,369478000,70000,16089100288
1790305663.2467294,22592880640,100,396563000,69000,16089690112
1790305664.2475784,22592880640,100,352095000,69000,16089690112
1790305665.2485085,22592880640,48,348878000,65000,16089690112
1790305666.2493513,22592880640,30,289643000,63000,16089690112
1790305667.2504692,22592880640,100,355188000,69000,16089694208
1790305668.2517207,22592880640,100,384149000,70000,16089694208
1790305669.2743905,22592880640,100,326676000,69000,16089694208
1790305670.2751625,22592880640,98,377660000,69000,16090951680
1790305671.2761388,22592880640,100,320270000,68000,16090914816
1790305672.2770302,22592880640,24,267322000,69000,16090914816
1790305673.277696,22592880640,100,399443000,70000,16090914816
1790305674.2784283,22592880640,100,394415000,69000,16090914816
1790305675.2789505,22592880640,100,376806000,69000,16090914816
1790305676.2799451,22592880640,90,282272000,64000,16090914816
1790305677.2807846,22592880640,31,234579000,68000,16090914816
1790305678.2817228,22592880640,0,178201000,58000,16093728768
1790305679.282812,22592880640,100,326225000,62000,16093728768
1790305680.2839582,22592880640,100,278147000,64000,16093728768
1790305681.2850792,22592880640,100,394366000,69000,16093728768
1790305682.286492,22592880640,29,319661000,62000,16093728768
1790305683.292973,22592880640,94,302616000,69000,16093949952
1790305684.293997,22592880640,62,149919000,63000,16095571968
1790305685.294778,22592880640,100,380854000,68000,16095571968
1790305686.2961967,22592880640,13,285983000,58000,16097136640
1790305687.2970157,22592880640,100,346351000,67000,16097136640
1790305688.297794,22592880640,100,325257000,69000,16097136640
1790305689.2986083,22592880640,96,401388000,70000,16097136640
1790305690.299475,22592880640,100,308231000,59000,16098508800
1790305691.3002577,22592880640,100,332764000,67000,16098476032
1790305692.3013275,22592880640,100,326556000,66000,16098476032
1790305693.3022144,22592880640,100,379536000,67000,16098476032
1790305694.302955,22592880640,100,373253000,69000,16098476032
1790305695.3036196,22592880640,100,382754000,68000,16098476032
1790305696.30437,22592880640,100,396001000,70000,16098476032
1790305697.3051903,22592880640,100,334175000,70000,16098476032
1790305698.3068871,22592880640,100,300099000,62000,16098480128
1790305699.3079145,22592880640,30,245201000,69000,16098476032
1790305700.308626,22592880640,89,389327000,69000,16098512896
1790305701.3092675,22592880640,100,276735000,67000,16099762176
1790305702.310122,22592880640,96,387776000,70000,16099762176
1790305703.3112133,22592880640,100,303739000,61000,16099762176
1790305704.3121948,22592880640,100,283940000,64000,16099762176
1790305705.3129945,22592880640,15,273983000,68000,16100913152
1790305706.3138266,22592880640,100,313365000,63000,16102268928
1790305707.314605,22592880640,100,370934000,69000,16102268928
1790305708.3157082,22592880640,100,388360000,68000,16102268928
1790305709.3164594,22592880640,100,384932000,67000,16102268928
1790305710.3172832,22592880640,100,381851000,69000,16103489536
1790305711.3182726,22592880640,4,239809000,68000,16104214528
1790305712.3204968,22592880640,100,377734000,68000,16104214528
1790305713.3217156,22592880640,90,374370000,70000,16104214528
1790305714.3223827,22592880640,95,392690000,70000,16104214528
1790305715.3235078,22592880640,0,289138000,68000,16106188800
1790305716.3246136,22592880640,100,382673000,69000,16106188800
1790305717.3253093,22592880640,100,378685000,69000,16106188800
1790305718.3260045,22592880640,40,337693000,70000,16106188800
1790305719.5989053,22592880640,74,211942000,58000,16106188800
1790305720.600549,22592880640,100,238925000,66000,16106188800
1790305721.6016266,22592880640,100,380841000,68000,16106225664
1790305722.6034348,22592880640,0,283798000,67000,16106999808
1790305723.604197,22592880640,100,370248000,67000,16106999808
1790305724.6051874,22592880640,100,395132000,69000,16106999808
1790305725.6060023,22592880640,100,392847000,69000,16108072960
1790305726.6067605,22592880640,1,253410000,65000,16109539328
1790305727.6080246,22592880640,100,370883000,68000,16144994304
1790305728.6093745,22592880640,97,376333000,70000,16109539328
1790305729.6106098,22592880640,100,351529000,69000,16109539328
1790305730.611233,22592880640,31,237330000,69000,16111112192
1790305731.6119547,22592880640,79,303005000,67000,16112009216
1790305732.6125538,22592880640,42,165147000,59000,16116043776
1790305733.613044,22592880640,0,111044000,57000,16116051968
1790305734.6136684,22592880640,18,108995000,56000,16125132800
1790305735.6144295,22592880640,0,91779000,56000,16125132800
1790305736.6152143,22592880640,0,81432000,55000,16125145088
1790305737.6160796,22592880640,76,119449000,63000,16125153280
1790305738.6171381,22592880640,68,225078000,55000,16131780608
1790305739.6179988,22592880640,0,90205000,56000,16131747840
1790305740.6195266,22592880640,39,105916000,54000,16154243072
1790305741.6204402,22592880640,0,89481000,53000,16154243072
1790305742.6213605,22592880640,0,66788000,52000,16154243072
1790305743.6223657,22592880640,0,62183000,52000,16155226112
1790305744.6230419,22592880640,0,57449000,51000,16155226112
1790305745.6238072,22592880640,0,68583000,51000,16155226112
1790305746.6246405,22594977792,0,70856000,51000,16155193344
1790305747.6251616,22594977792,100,246633000,61000,16155209728
1790305748.6259243,22594977792,100,317619000,63000,16155209728
1790305749.6266365,22594977792,66,276469000,56000,16155209728
1790305750.627916,22594977792,100,285826000,57000,16155209728
1790305751.62855,22594977792,100,344549000,63000,16155234304
1790305752.6291924,22594977792,100,295613000,56000,16155209728
1790305753.6298153,22594977792,100,335917000,63000,16155209728
1790305754.6304085,22594977792,100,377557000,66000,16222322688
1790305755.631642,22594977792,100,323263000,63000,16222330880
1790305756.632867,22594977792,100,374649000,66000,16222330880
1790305757.6339877,22594977792,100,397622000,67000,16222330880
1790305758.6348004,22594977792,100,399509000,67000,16222330880
1790305759.6355128,22594977792,100,320127000,59000,16222330880
1790305760.6361651,22594977792,91,299522000,67000,16222330880
1790305761.6367776,22594977792,20,235748000,62000,16222330880
1790305762.6374207,22594977792,100,360411000,65000,16222330880
1790305763.6383631,22594977792,100,369477000,65000,16222330880
1790305764.638899,22594977792,35,236297000,57000,16222334976
1790305765.6396194,22594977792,43,280360000,66000,16222334976
1790305766.6407926,22594977792,100,276705000,63000,16222347264
1790305767.6415284,22594977792,100,346142000,67000,16222347264
1790305768.6426728,22594977792,27,330222000,65000,16222351360
1790305769.644005,22594977792,100,320985000,64000,16222392320
1790305770.645521,22594977792,0,242708000,63000,16222359552
1790305771.6465397,22594977792,44,291645000,66000,16222359552
1790305772.6474004,22594977792,100,373334000,65000,16222359552
1790305773.6483233,22594977792,100,346617000,60000,16222359552
1790305774.6489275,22594977792,100,336617000,67000,16222359552
1790305775.6497955,22594977792,100,390505000,68000,16222359552
1790305776.6503675,22594977792,77,328493000,68000,16222363648
1790305777.6511405,22594977792,100,400390000,68000,16270303232
1790305778.6518884,22594977792,29,319651000,67000,16222363648
1790305779.6525927,22594977792,100,375303000,67000,16222363648
1790305780.6544418,22594977792,100,370878000,67000,16222363648
1790305781.6555114,22594977792,43,315903000,68000,16222363648
1790305782.6561258,22594977792,29,250956000,61000,16222363648
1790305783.6568534,22594977792,100,258792000,57000,16222453760
1790305784.6579854,22594977792,100,337340000,65000,16222453760
1790305785.6585653,22594977792,100,380574000,67000,16222453760
1790305786.6600604,22594977792,100,380093000,67000,16222453760
1790305787.660662,22594977792,99,317339000,64000,16222453760
1790305788.6615415,22594977792,100,382354000,67000,16222470144
1790305789.6622837,22594977792,94,287819000,68000,16222470144
1790305791.08833,22594977792,0,258651000,57000,16222470144
1790305792.0889375,22594977792,28,217564000,60000,16222470144
1790305793.089722,22594977792,100,339842000,61000,16222470144
1790305794.0904114,22594977792,100,349694000,68000,16222470144
1790305795.0916169,22594977792,100,374605000,68000,16222470144
1790305796.0922706,22594977792,51,379547000,62000,16222470144
1790305797.0928898,22594977792,100,329469000,68000,16222470144
1790305798.0936673,22594977792,99,389281000,68000,16222470144
1790305799.0944035,22594977792,100,387147000,64000,16222507008
1790305800.094986,22594977792,100,287713000,67000,16222478336
1790305801.0963123,22594977792,2,361523000,59000,16222478336
1790305802.1411264,22594977792,96,384269000,67000,16222478336
1790305803.1420279,22594977792,100,387368000,68000,16222478336
1790305804.2396426,22594977792,87,382925000,68000,16222478336
1790305805.240396,22594977792,43,353147000,64000,16222478336
1790305806.2412398,22594977792,100,308673000,67000,16222638080
1790305807.2419298,22594977792,100,366525000,69000,16222638080
1790305808.2427819,22594977792,100,393042000,69000,16222638080
1790305809.2435596,22594977792,0,277214000,59000,16223100928
1790305810.244507,22594977792,92,306865000,69000,16223100928
1790305811.245144,22594977792,100,373896000,69000,16223608832
1790305812.246011,22594977792,89,306747000,69000,16223576064
1790305813.2469246,22594977792,100,376882000,68000,16223576064
1790305814.2481399,22594977792,100,394548000,69000,16223576064
1790305815.2490396,22594977792,100,397781000,70000,16223576064
1790305816.2498257,22594977792,68,361864000,71000,16224866304
1790305817.2506332,22594977792,100,291553000,69000,16224833536
1790305818.2515097,22594977792,0,361083000,62000,16225972224
1790305819.2837198,22594977792,34,243179000,63000,16225972224
1790305820.2844214,22594977792,100,320952000,69000,16225972224
1790305821.2856107,22594977792,100,390034000,68000,16225972224
1790305822.2868083,22594977792,68,367841000,67000,16225972224
1790305823.287961,22594977792,100,313068000,69000,16225972224
1790305824.2886255,22594977792,100,330841000,68000,16225972224
1790305825.2893279,22594977792,100,375258000,69000,16225972224
1790305826.2906098,22594977792,100,368015000,69000,16225972224
1790305827.291664,22594977792,0,311190000,60000,16227139584
1790305828.2926476,22594977792,100,345256000,69000,16227139584
1790305829.2933652,22594977792,100,376005000,68000,16227139584
1790305830.2942796,22594977792,32,325443000,63000,16227778560
1790305831.2951868,22594977792,96,258020000,69000,16227983360
1790305832.2963502,22594977792,34,379231000,61000,16229085184
1790305833.2974963,22594977792,100,305421000,70000,16229085184
1790305834.2985475,22594977792,100,399694000,70000,16259264512
1790305835.2996013,22594977792,33,306162000,63000,16259342336
1790305836.3004334,22594977792,1,262867000,60000,16260497408
1790305837.3010447,22594977792,98,312703000,68000,16260501504
1790305838.3016524,22594977792,48,296572000,64000,16260505600
1790305839.3025374,22594977792,100,357287000,66000,16260505600
1790305840.3036087,22594977792,27,252078000,62000,16260509696
1790305841.3045287,22594977792,0,292291000,59000,16261595136
1790305842.4858043,22594977792,0,167570000,57000,16261595136
1790305843.487474,22594977792,88,297056000,69000,16261595136
1790305844.4885406,22594977792,100,358403000,59000,16261697536
1790305845.4893353,22594977792,0,178021000,68000,16263929856
1790305846.4900827,22594977792,100,375355000,68000,16263929856
1790305847.4911907,22594977792,97,392501000,68000,16263929856
1790305848.491873,22594977792,90,391003000,69000,16263929856
1790305849.492592,22594977792,100,379641000,63000,16263929856
1790305850.4941413,22594977792,100,336582000,69000,16263929856
1790305851.4947782,22594977792,100,395805000,68000,16263929856
